key;accepted;kingdom;scientificName;speciesKey
115125921;Holacanthus isabelita × ciliaris;NA;Holacanthus townsendi (Nichols & Mowbray, 1914) [=Holacanthus × Holacanthus isabelita × ciliaris Feddern, 1968];NA
116778288;NA;NA;Narcissus cyclamineus x tazetta;NA
116778486;NA;NA;Dactylorhiza x Gymnadenia;NA
116778492;Anacamptis x Dactylorhiza;NA;Dactylorhiza x Orchis;NA
116778777;NA;NA;Gymnadenia x Nigritella;NA
116778928;Lolium x Schedonorus;NA;Festuca x Lolium;NA
116779249;NA;NA;Secale x Triticum;NA
116779898;NA;NA;Melica ciliata subsp. glauca x transsilvanica;NA
116780595;NA;NA;Potamogeton friesii x pusillus agg.;NA
116781313;NA;NA;Senecio hercynicus subsp. hercynicus x ovatus subsp. ovatus;NA
116782311;NA;NA;Leucanthemum halleri x vulgare agg.;NA
116783995;NA;NA;Thymus pulegioides subsp. pulegioides x serpyllum subsp. serpyllum;NA
116784360;NA;NA;Pulmonaria mollis subsp. mollis x obscura;NA
116784362;NA;NA;Pulmonaria mollis subsp. alpigena x officinalis;NA
116789038;NA;NA;Ononis repens subsp. procurrens x spinosa subsp. spinosa;NA
116798518;Hypericum L.;NA;Hypericum maculatum s. l. x perforatum;NA
118092717;NA;Plantae;Rosa gallica × tomentosa var. genevensis;NA
118094738;Crataemespilus dardari var. asnieresii (Koehne) Rehder;Plantae;Mespilus germanica × monogyna var. asniersii;NA
118100947;NA;Plantae;Potentilla fruticosa var. x friedrichsenii;NA
118117985;NA;Plantae;Rubus dumetorum var. x schistosus;NA
118200375;NA;Plantae;Passiflora caerulea var. x colvillii;NA
118862872;NA;Plantae;Petasites frigidus var. X vitifolius;NA
119720745;NA;Viridiplantae;Acnistus x Iochroma;NA
127645529;NA;Plantae;Sagittaria natans × sagittifolia;NA
127645539;NA;Plantae;Potamogeton gramineus × nodosus;NA
127645540;NA;Plantae;Potamogeton lucens × perfoliatus;NA
127645541;NA;Plantae;Potamogeton gramineus × lucens × perfoliatus;NA
127645542;NA;Plantae;Potamogeton gramineus × natans;NA
127645543;NA;Plantae;Potamogeton gramineus × perfoliatus;NA
127645544;NA;Plantae;Potamogeton lucens × natans;NA
127645545;NA;Plantae;Potamogeton gramineus × lucens;NA
127645773;NA;Plantae;Polygonatum multiflorum × odoratum;NA
127646120;NA;Plantae;Stellaria fennica × graminea;NA
127646123;NA;Plantae;Stellaria borealis × longifolia;NA
127646188;NA;Plantae;Equisetum arvense × palustre;NA
127646189;NA;Plantae;Equisetum arvense × fluviatile;NA
127646196;NA;Plantae;Equisetum hyemale × variegatum;NA
127646217;NA;Plantae;Epipactis atrorubens × phyllanthes;NA
127646343;NA;Plantae;Rumex aquaticus × longifolius;NA
127646369;NA;Plantae;Vaccinium myrtillus × vitis-idea;NA
127646378;NA;Plantae;Gnaphalium norvegicum × sylvaticum;NA
127646380;NA;Plantae;Rumex aquaticus × hydrolapathum;NA
127646526;NA;Plantae;Centaurea nigra × phrygia subsp. phrygia;NA
127646538;NA;Plantae;Centaurea jacea × phrygia subsp. phrygia;NA
127646599;NA;Plantae;Atriplex longipes subsp. praecox × prostrata;NA
127646603;NA;Plantae;Quercus petraea × robur;NA
127646609;NA;Plantae;Atriplex longipes subsp. longipes × prostrata;NA
127646667;NA;Plantae;Betula nana × pubescens;NA
127646718;NA;Plantae;Lupinus nootkatensis × polyphyllus;NA
127646790;NA;Plantae;Galium mollugo subsp. erectum × verum;NA
127647022;NA;Plantae;Linaria repens × vulgaris;NA
127647046;NA;Plantae;Medicago sativa subsp. × varia;NA
127647103;NA;Plantae;Euphorbia esula subsp. × pseudovirgata;NA
127647108;NA;Plantae;Euphorbia cyparissias × esula;NA
127647113;NA;Plantae;Veronica longifolia × spicata;NA
127647169;NA;Plantae;Malva alcea × moschata;NA
127647186;NA;Plantae;Salix repens subsp repens × subsp. rosmarinifolia;NA
127647188;NA;Plantae;Salix phylicifolia × starkeana subsp. starkeana;NA
127647189;NA;Plantae;Salix starkeana subsp. cinerascens × subsp. starkeana;NA
127647199;NA;Plantae;Salix herbacea × nummularia;NA
127647217;NA;Plantae;Salix hastata × herbacea × lanata subsp. lanata;NA
127647227;NA;Plantae;Salix glauca × myrsinifolia × phylicifolia;NA
127647228;NA;Plantae;Salix glauca × myrsinites;NA
127647232;NA;Plantae;Salix glauca × myrsinifolia;NA
127647241;NA;Plantae;Salix hastata × lanata subsp. lanata;NA
127647242;NA;Plantae;Salix glauca × phylicifolia;NA
127647244;NA;Plantae;Salix herbacea × lanata subsp. lanata;NA
127647245;NA;Plantae;Salix herbacea × lapponum;NA
127647292;NA;Plantae;Nuphar lutea × pumila;NA
127647300;NA;Plantae;Euphrasia nemorosa × stricta;NA
127647305;NA;Plantae;Euphrasia stricta var. tenuis × wettsteinii var. wettsteinii;NA
127647309;NA;Plantae;Nymphaea alba subsp. alba × subsp. candida;NA
127647346;NA;Plantae;Salix myrsinifolia × phylicifolia;NA
127647356;NA;Plantae;Salix herbacea × polaris;NA
127647364;NA;Plantae;Salix myrsinifolia × myrsinites;NA
127647402;NA;Plantae;Pinus mugo subsp. × rotundata;NA
127647431;NA;Plantae;Viola alba × hirta;NA
127647432;NA;Plantae;Viola alba × odorata;NA
127647435;NA;Plantae;Viola epipsila × palustris;NA
127647440;NA;Plantae;Viola canina subsp. canina × stagnina;NA
127647444;NA;Plantae;Picea abies subsp. × fennica;NA
127647490;NA;Plantae;Prunella grandiflora × vulgaris;NA
127647513;NA;Plantae;Typha angustifolia × latifolia;NA
127647524;NA;Plantae;Sparganium erectum subsp. microcarpum × subsp. neglectum;NA
127647525;NA;Plantae;Sparganium erectum subsp. erectum × subsp. microcarpum;NA
127647526;NA;Plantae;Sparganium angustifolium × gramineum;NA
127647527;NA;Plantae;Sparganium emersum × gramineum;NA
127647528;NA;Plantae;Sparganium angustifolium × emersum;NA
127647545;NA;Plantae;Ajuga pyramidalis × reptans;NA
127647608;NA;Plantae;Carex salina × subspathacea;NA
127647695;NA;Plantae;Carex rotundata × saxatilis;NA
127647718;NA;Plantae;Carex lasiocarpa × rotundata;NA
127647726;NA;Plantae;Carex limosa × rariflora;NA
127647759;NA;Plantae;Carex riparia × rostrata;NA
127647760;NA;Plantae;Carex rostrata × vesicaria;NA
127647761;NA;Plantae;Carex elata × nigra subsp. nigra;NA
127647776;NA;Plantae;Carex demissa × hostiana;NA
127647790;NA;Plantae;Carex hostiana × oederi var. oederi;NA
127647806;NA;Plantae;Carex flava × hostiana;NA
127647819;NA;Plantae;Carex aquatilis subsp. aquatilis × nigra subsp. nigra;NA
127647827;NA;Plantae;Carex aquatilis subsp. aquatilis × bigelowii;NA
127647828;NA;Plantae;Carex acuta × nigra subsp. nigra;NA
127647832;NA;Plantae;Carex aquatilis subsp. aquatilis × paleacea;NA
127647833;NA;Plantae;Carex acuta × aquatilis subsp. aquatilis;NA
127647834;NA;Plantae;Carex canescens × mackenziei;NA
127647835;NA;Plantae;Carex canescens × remota;NA
127647841;NA;Plantae;Carex arenaria × colchica;NA
127647946;NA;Plantae;Anemone nemorosa × ranunculoides;NA
127647962;NA;Plantae;Saxifraga aizoides × cotyledon;NA
127648119;NA;Plantae;Geum rivale × urbanum;NA
127648137;NA;Plantae;Ranunculus polyanthemos subsp. × polyanthemoides;NA
127648211;NA;Plantae;Deschampsia bottnica × cespitosa;NA
127648278;NA;Plantae;Elytrigia juncea subsp. boreoatlantica × Leymus arenarius;NA
127648280;NA;Plantae;Elytrigia juncea subsp. boreoatlantica × repens;NA
127648282;NA;Plantae;Elytrigia atherica × juncea subsp. boreoatlantica;NA
127648283;NA;Plantae;Elytrigia atherica × repens;NA
127648328;NA;Plantae;Corydalis pumila × solida;NA
127648375;NA;Plantae;Dactylis glomerata × polygama;NA
127648444;NA;Plantae;Calamagrostis epigejos × negelcta;NA
127648446;NA;Plantae;Calamagrostis canescens × negelcta;NA
127648518;NA;Plantae;Festuca ovina × rubra;NA
127648522;NA;Plantae;Rubus idaeus × saxatilis;NA
127648524;NA;Plantae;Rubus caesius × saxatilis;NA
127648531;NA;Plantae;Rubus caesius × idaeus;NA
127648532;NA;Plantae;Rubus arcticus × saxatilis;NA
127648714;NA;Plantae;Poa glauca × nemoralis;NA
127648724;NA;Plantae;Potentilla argentea × incana;NA
127648727;NA;Plantae;Poa nemoralis × palustris;NA
127648742;NA;Plantae;Potentilla anglica × erecta;NA
127648801;NA;Plantae;Juncus arcticus × balticus;NA
127648805;NA;Plantae;Juncus balticus × filiformis;NA
127648807;NA;Plantae;Juncus arcticus × filiformis;NA
127648836;NA;Plantae;Luzula arcuata × confusa;NA
128054165;NA;Viridiplantae;Anacamptis x Dactylorhiza;NA
128393460;NA;NA;Chaetodon miliaris × multicinctus;NA
128435117;NA;NA;Holacanthus isabelita × ciliaris;NA
131814613;NA;Plantae;Sorbus mougeotii (aucuparia x aria);NA
131815133;NA;Plantae;Salix fragilis x rubens;NA
131816932;NA;Plantae;Aster novi‚Äìbelgii x salignus;NA
131961005;NA;Plantae;Rubus rosifolius × fraxinifolius;NA
131961010;NA;Plantae;Rubus croceacanthus × corchorifolius;NA
133135871;NA;Animalia;Coracias benghalensis benghalensis/indicus x affinis;NA
133135967;NA;Animalia;Momotus coeruliceps x lessonii;NA
133136151;NA;Animalia;Momotus momota x Baryphthengus ruficapillus;NA
133136362;NA;Animalia;Strix occidentalis x varia;NA
133137558;NA;Animalia;Tockus rufirostris x damarensis;NA
133137862;NA;Animalia;Aglaeactis cupripennis x castelnaudii;NA
133138055;NA;Animalia;Archilochus alexandri x Cynanthus latirostris;NA
133138116;NA;Animalia;Selasphorus rufus x calliope;NA
133138118;NA;Animalia;Calypte anna x Selasphorus sp.;NA
133138121;NA;Animalia;Archilochus alexandri x Selasphorus calliope;NA
133138122;NA;Animalia;Calypte anna x Selasphorus calliope;NA
133138123;NA;Animalia;Selasphorus platycercus x calliope;NA
133138133;NA;Animalia;Calypte anna x Selasphorus sasin;NA
133138135;NA;Animalia;Archilochus alexandri x Selasphorus rufus;NA
133138137;NA;Animalia;Calypte anna x Selasphorus rufus;NA
133138145;NA;Animalia;Calypte anna x costae;NA
133138148;NA;Animalia;Calothorax lucifer x Calypte costae;NA
133138149;NA;Animalia;Calothorax lucifer x Calypte anna;NA
133138150;NA;Animalia;Archilochus alexandri x Calypte anna;NA
133138157;NA;Animalia;Archilochus colubris x alexandri;NA
133138195;NA;Animalia;Eulidia yarrellii x Thaumastura cora;NA
133138304;NA;Animalia;Cynanthus latirostris x Amazilia violiceps;NA
133138347;NA;Animalia;Eugenes fulgens x Amazilia beryllina;NA
133138533;NA;Animalia;Trochilus polytmus polytmus x scitulus;NA
133138856;NA;Animalia;Tauraco leucotis x ruspolii;NA
133139058;NA;Animalia;Streptopelia decaocto x roseogrisea;NA
133139260;NA;Animalia;Chalcophaps indica x longirostris;NA
133139804;NA;Animalia;Streptopelia decaocto x Zenaida macroura;NA
133140229;NA;Animalia;Himantopus himantopus x leucocephalus;NA
133140234;NA;Animalia;Himantopus leucocephalus x novaezelandiae;NA
133140236;NA;Animalia;Himantopus mexicanus mexicanus x melanurus;NA
133140237;NA;Animalia;Himantopus himantopus x mexicanus;NA
133140243;NA;Animalia;Himantopus mexicanus x Recurvirostra americana;NA
133140267;NA;Animalia;Haematopus palliatus x bachmani;NA
133140394;NA;Animalia;Gallinago media x gallinago;NA
133140437;NA;Animalia;Calidris fuscicollis x subruficollis;NA
133140439;NA;Animalia;Calidris alpina x fuscicollis;NA
133140447;NA;Animalia;Calidris ferruginea x melanotos;NA
133140457;NA;Animalia;Calidris alpina x maritima;NA
133140481;NA;Animalia;Calidris canutus x virgata;NA
133140483;NA;Animalia;Calidris tenuirostris x virgata;NA
133140576;NA;Animalia;Jacana spinosa x jacana;NA
133140828;NA;Animalia;Vanellus armatus x albiceps;NA
133140849;NA;Animalia;Thalasseus sandvicensis acuflavidus x eurygnathus;NA
133140879;NA;Animalia;Thalasseus bergii x bernsteini;NA
133140885;NA;Animalia;Thalasseus sandvicensis x elegans;NA
133140914;NA;Animalia;Sternula albifrons x nereis;NA
133140926;NA;Animalia;Sterna dougallii x hirundo;NA
133141008;NA;Animalia;Larus argentatus x schistisagus;NA
133141012;NA;Animalia;Larus argentatus x fuscus;NA
133141016;NA;Animalia;Larus schistisagus x glaucescens;NA
133141017;NA;Animalia;Larus argentatus x glaucescens;NA
133141020;NA;Animalia;Larus occidentalis x glaucescens;NA
133141033;NA;Animalia;Larus argentatus x glaucoides;NA
133141034;NA;Animalia;Larus glaucoides thayeri x glaucoides/kumlieni;NA
133141041;NA;Animalia;Larus argentatus x dominicanus;NA
133141049;NA;Animalia;Larus schistisagus x hyperboreus;NA
133141050;NA;Animalia;Larus argentatus x hyperboreus;NA
133141051;NA;Animalia;Larus glaucescens x hyperboreus;NA
133141062;NA;Animalia;Larus hyperboreus x marinus;NA
133141063;NA;Animalia;Larus argentatus x marinus;NA
133141067;NA;Animalia;Chroicocephalus ridibundus x Ichthyaetus melanocephalus;NA
133141077;NA;Animalia;Chroicocephalus philadelphia x Leucophaeus pipixcan;NA
133141100;NA;Animalia;Chroicocephalus ridibundus x Larus delawarensis;NA
133141101;NA;Animalia;Leucophaeus atricilla x Larus delawarensis;NA
133141102;NA;Animalia;Ichthyaetus melanocephalus x Larus canus;NA
133141106;NA;Animalia;Leucophaeus pipixcan x Larus delawarensis;NA
133141116;NA;Animalia;Chroicocephalus cirrocephalus x hartlaubii;NA
133141120;NA;Animalia;Chroicocephalus genei x brunnicephalus;NA
133141147;NA;Animalia;Larus delawarensis x argentatus;NA
133141148;NA;Animalia;Larus californicus x argentatus;NA
133141209;NA;Animalia;Uria aalge x lomvia;NA
133141316;NA;Animalia;Grus grus x monacha;NA
133141318;NA;Animalia;Antigone canadensis x Grus americana;NA
133141321;NA;Animalia;Antigone canadensis x Grus grus;NA
133141496;NA;Animalia;Porphyrio indicus x poliocephalus;NA
133141535;NA;Animalia;Fulica armillata x ardesiaca;NA
133141805;NA;Animalia;Egretta garzetta x thula;NA
133141810;NA;Animalia;Egretta garzetta x gularis;NA
133141819;NA;Animalia;Egretta tricolor x rufescens;NA
133141821;NA;Animalia;Egretta thula x caerulea;NA
133141823;NA;Animalia;Egretta caerulea x tricolor;NA
133141825;NA;Animalia;Egretta thula x tricolor;NA
133141880;NA;Animalia;Butorides virescens x striata;NA
133141943;NA;Animalia;Ardea herodias x cocoi;NA
133141959;NA;Animalia;Nycticorax nycticorax x Nyctanassa violacea;NA
133141987;NA;Animalia;Ardea herodias x alba;NA
133142005;NA;Animalia;Pelecanus onocrotalus x crispus;NA
133142044;NA;Animalia;Platalea leucorodia x minor;NA
133142050;NA;Animalia;Eudocimus albus x ruber;NA
133142053;NA;Animalia;Plegadis falcinellus x chihi;NA
133142108;NA;Animalia;Mycteria cinerea x leucocephala;NA
133142163;NA;Animalia;Sula dactylatra x leucogaster;NA
133142191;NA;Animalia;Aix sponsa x Lophodytes cucullatus;NA
133142199;NA;Animalia;Bucephala clangula x islandica;NA
133142201;NA;Animalia;Bucephala albeola x clangula;NA
133142205;NA;Animalia;Somateria mollissima x Mergus merganser;NA
133142219;NA;Animalia;Bucephala clangula/islandica x Lophodytes cucullatus;NA
133142221;NA;Animalia;Bucephala islandica x Lophodytes cucullatus;NA
133142223;NA;Animalia;Bucephala clangula x Lophodytes cucullatus;NA
133142226;NA;Animalia;Bucephala albeola x Lophodytes cucullatus;NA
133142243;NA;Animalia;Aythya collaris x Mergus serrator;NA
133142245;NA;Animalia;Mergus merganser x serrator;NA
133142248;NA;Animalia;Lophodytes cucullatus x Mergus merganser;NA
133142261;NA;Animalia;Phalacrocorax brasilianus x auritus;NA
133142264;NA;Animalia;Oxyura jamaicensis x leucocephala;NA
133142282;NA;Animalia;Anas platyrhynchos x fulvigula;NA
133142298;NA;Animalia;Anas platyrhynchos x bahamensis;NA
133142304;NA;Animalia;Sibirionetta formosa x Anas acuta;NA
133142310;NA;Animalia;Mareca penelope x Anas acuta;NA
133142312;NA;Animalia;Mareca americana x Anas acuta;NA
133142314;NA;Animalia;Mareca strepera x Anas acuta;NA
133142316;NA;Animalia;Anas rubripes x acuta;NA
133142320;NA;Animalia;Anas platyrhynchos x acuta;NA
133142339;NA;Animalia;Anas crecca crecca/nimia x carolinensis;NA
133142341;NA;Animalia;Spatula discors x Anas crecca;NA
133142343;NA;Animalia;Spatula cyanoptera x Anas crecca;NA
133142345;NA;Animalia;Mareca strepera x Anas crecca;NA
133142347;NA;Animalia;Mareca americana x Anas crecca;NA
133142349;NA;Animalia;Anas platyrhynchos x crecca;NA
133142351;NA;Animalia;Anas acuta x crecca;NA
133142378;NA;Animalia;Anas platyrhynchos x chlorotis;NA
133142390;NA;Animalia;Anas platyrhynchos x Netta rufina;NA
133142419;NA;Animalia;Aythya valisineria x collaris;NA
133142420;NA;Animalia;Anas platyrhynchos x Aythya americana;NA
133142421;NA;Animalia;Aythya valisineria x americana;NA
133142424;NA;Animalia;Aythya nyroca x baeri;NA
133142425;NA;Animalia;Aythya americana x collaris;NA
133142427;NA;Animalia;Aythya ferina x nyroca;NA
133142428;NA;Animalia;Aythya ferina x fuligula;NA
133142429;NA;Animalia;Aythya collaris x fuligula;NA
133142430;NA;Animalia;Aythya nyroca x fuligula;NA
133142435;NA;Animalia;Aythya fuligula x marila;NA
133142436;NA;Animalia;Aythya fuligula x affinis;NA
133142437;NA;Animalia;Aythya americana x affinis;NA
133142438;NA;Animalia;Aythya collaris x affinis;NA
133142442;NA;Animalia;Aythya americana x marila;NA
133142443;NA;Animalia;Aythya collaris x marila;NA
133142450;NA;Animalia;Aythya collaris x marila/affinis;NA
133142451;NA;Animalia;Aythya americana x marila/affinis;NA
133142455;NA;Animalia;Aythya fuligula x marila/affinis;NA
133142456;NA;Animalia;Somateria spectabilis x mollissima;NA
133142466;NA;Animalia;Anas platyrhynchos x Somateria mollissima;NA
133142477;NA;Animalia;Melanitta perspicillata x fusca;NA
133142492;NA;Animalia;Cygnus buccinator x cygnus;NA
133142521;NA;Animalia;Tadorna ferruginea x tadorna;NA
133142538;NA;Animalia;Mareca strepera x penelope;NA
133142541;NA;Animalia;Spatula clypeata x Mareca strepera;NA
133142545;NA;Animalia;Spatula cyanoptera x clypeata;NA
133142546;NA;Animalia;Spatula discors x clypeata;NA
133142547;NA;Animalia;Spatula querquedula x clypeata;NA
133142554;NA;Animalia;Spatula discors x cyanoptera;NA
133142581;NA;Animalia;Aix sponsa x galericulata;NA
133142583;NA;Animalia;Anas platyrhynchos x zonorhyncha;NA
133142584;NA;Animalia;Anas platyrhynchos x poecilorhyncha;NA
133142585;NA;Animalia;Anas platyrhynchos x superciliosa;NA
133142586;NA;Animalia;Anas platyrhynchos x rubripes;NA
133142588;NA;Animalia;Anas platyrhynchos x wyvilliana;NA
133142589;NA;Animalia;Mareca strepera x Anas platyrhynchos;NA
133142590;NA;Animalia;Spatula clypeata x Anas platyrhynchos;NA
133142591;NA;Animalia;Aix sponsa x Anas platyrhynchos;NA
133142592;NA;Animalia;Anas undulata x platyrhynchos;NA
133142593;NA;Animalia;Mareca americana x Anas platyrhynchos;NA
133142594;NA;Animalia;Mareca penelope x Anas platyrhynchos;NA
133142596;NA;Animalia;Anas platyrhynchos platyrhynchos x diazi;NA
133142598;NA;Animalia;Cairina moschata x Anas platyrhynchos;NA
133142631;NA;Animalia;Aix sponsa x Mareca americana;NA
133142632;NA;Animalia;Spatula clypeata x Mareca americana;NA
133142633;NA;Animalia;Mareca strepera x americana;NA
133142635;NA;Animalia;Mareca penelope x americana;NA
133142668;NA;Animalia;Cygnus olor x buccinator;NA
133142674;NA;Animalia;Cygnus columbianus columbianus x bewickii;NA
133142677;NA;Animalia;Cygnus buccinator x columbianus;NA
133142683;NA;Animalia;Anser albifrons x Branta canadensis;NA
133142684;NA;Animalia;Anser brachyrhynchus x Branta canadensis;NA
133142685;NA;Animalia;Anser cygnoides (Domestic type) x Branta canadensis;NA
133142704;NA;Animalia;Branta leucopsis x canadensis;NA
133142710;NA;Animalia;Anser rossii x Branta canadensis;NA
133142716;NA;Animalia;Anser caerulescens/rossii x Branta hutchinsii/canadensis;NA
133142720;NA;Animalia;Anser anser (Domestic type) x Branta canadensis;NA
133142723;NA;Animalia;Anser anser x Branta canadensis;NA
133142726;NA;Animalia;Anser caerulescens x Branta canadensis;NA
133142730;NA;Animalia;Anser sp. (Domestic type) x Branta canadensis;NA
133142731;NA;Animalia;Buteogallus anthracinus x Buteo lineatus;NA
133142743;NA;Animalia;Anser canagicus x Branta hutchinsii;NA
133142746;NA;Animalia;Anser brachyrhynchus x Branta leucopsis;NA
133142749;NA;Animalia;Anser anser x Branta leucopsis;NA
133142752;NA;Animalia;Anser albifrons x Branta leucopsis;NA
133142773;NA;Animalia;Anser caerulescens x Branta hutchinsii;NA
133142776;NA;Animalia;Anser rossii x Branta hutchinsii;NA
133142780;NA;Animalia;Branta bernicla x hutchinsii;NA
133142783;NA;Animalia;Anser albifrons x Branta hutchinsii;NA
133142786;NA;Animalia;Branta leucopsis x hutchinsii;NA
133142790;NA;Animalia;Anser caerulescens x Branta bernicla;NA
133142792;NA;Animalia;Branta bernicla hrota x nigricans;NA
133142804;NA;Animalia;Anser caerulescens x rossii;NA
