id;verbatim;type;parent;parent_taxonID;edited;source
urn:lsid:ipni.org:names:77137625-1;Allosorus × kurdicus (Rasbach & Reichst.) Rumsey;name;NA;NA;Allosorus ×kurdicus (Rasbach & Reichst.) Rumsey;ipni
urn:lsid:ipni.org:names:77137626-1;Allosorus × malacitensis (Rasbach & Reichst.) Rumsey;name;NA;NA;Allosorus ×malacitensis (Rasbach & Reichst.) Rumsey;ipni
urn:lsid:ipni.org:names:77137627-1;Allosorus × marchettianus (Rasbach, Reichst. & Schneller) Rumsey;name;NA;NA;Allosorus ×marchettianus (Rasbach, Reichst. & Schneller) Rumsey;ipni
urn:lsid:ipni.org:names:77137628-1;Allosorus × prototinaei (Rasbach, Reichst. & Schneller) Rumsey;name;NA;NA;Allosorus ×prototinaei (Rasbach, Reichst. & Schneller) Rumsey;ipni
urn:lsid:ipni.org:names:77137629-1;Allosorus × teneriffae (Rasbach & Reichst.) Rumsey;name;NA;NA;Allosorus ×teneriffae (Rasbach & Reichst.) Rumsey;ipni
urn:lsid:ipni.org:names:77137630-1;Allosorus × tolocensis (Rasbach, Reichst. & Schneller) Rumsey;name;NA;NA;Allosorus ×tolocensis (Rasbach, Reichst. & Schneller) Rumsey;ipni
urn:lsid:ipni.org:names:77138035-1;Tulista × bicarinata (Haw.) G.D.Rowley;name;NA;NA;Tulista ×bicarinata (Haw.) G.D.Rowley;ipni
urn:lsid:ipni.org:names:77138137-1;Elatostema × hybrida Yu H.Tseng & J.M.Hu;name;Elatostema lineolatum var. majus Wedd.;urn:lsid:ipni.org:names:79430-3;Elatostema ×hybrida Yu H.Tseng & J.M.Hu;ipni
urn:lsid:ipni.org:names:77138137-1;Elatostema × hybrida Yu H.Tseng & J.M.Hu;name;Elatostema platyphylloides B.L.Shih & Yuen P.Yang;urn:lsid:ipni.org:names:984911-1;Elatostema ×hybrida Yu H.Tseng & J.M.Hu;ipni
urn:lsid:ipni.org:names:77138442-1;Heliconia × rauliniana Barreiros;name;Heliconia bihai L.;urn:lsid:ipni.org:names:796925-1;Heliconia ×rauliniana Barreiros;ipni
urn:lsid:ipni.org:names:77138442-1;Heliconia × rauliniana Barreiros;name;Heliconia marginata Pittier;urn:lsid:ipni.org:names:119411-2;Heliconia ×rauliniana Barreiros;ipni
urn:lsid:ipni.org:names:77138742-1;Anacamptis × gennarii nothosubsp. rebbasii Babali, Kreutz, Bouazza, Minara & Ait-Hamm.;name;NA;NA;Anacamptis ×gennarii nothosubsp. rebbasii Babali, Kreutz, Bouazza, Minara & Ait-Hamm.;ipni
urn:lsid:ipni.org:names:77138800-1;Catasetum × valdisonianum U.L.C.Ferreira;name;Catasetum discolor Lindl.;urn:lsid:ipni.org:names:621811-1;Catasetum ×valdisonianum U.L.C.Ferreira;ipni
urn:lsid:ipni.org:names:77138800-1;Catasetum × valdisonianum U.L.C.Ferreira;name;Catasetum osculatum K.G.Lacerda & V.P.Castro;urn:lsid:ipni.org:names:991046-1;Catasetum ×valdisonianum U.L.C.Ferreira;ipni
urn:lsid:ipni.org:names:77138801-1;Ochlopoa × nannfeldtii H.Scholz ex Val.N.Tikhom.;name;NA;NA;Ochlopoa ×nannfeldtii H.Scholz ex Val.N.Tikhom.;ipni
urn:lsid:ipni.org:names:77138824-1;Crataegus × cispontica Ufimov;name;Crataegus rhipidophylla Gand.;urn:lsid:ipni.org:names:724131-1;Crataegus ×cispontica Ufimov;ipni
urn:lsid:ipni.org:names:77138824-1;Crataegus × cispontica Ufimov;name;Crataegus microphylla K.Koch;urn:lsid:ipni.org:names:723799-1;Crataegus ×cispontica Ufimov;ipni
urn:lsid:ipni.org:names:77139514-1;Serpocaulon × pubescens (Rosenst.) Schwartsb. & A.R.Sm.;name;NA;NA;Serpocaulon ×pubescens (Rosenst.) Schwartsb. & A.R.Sm.;ipni
urn:lsid:ipni.org:names:77139706-1;× Dactylodenia berninaensis (W.Schmid) J.M.H.Shaw;name;NA;NA;×Dactylodenia berninaensis (W.Schmid) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139707-1;× Orchidactylorhiza helvetica (Cif. & Giacom. ex Garay & H.R.Sweet) J.M.H.Shaw;name;NA;NA;×Orchidactylorhiza helvetica (Cif. & Giacom. ex Garay & H.R.Sweet) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139708-1;Dactylorhiza × alutiiqorum (A.Baum & H.Baum) J.M.H.Shaw;name;NA;NA;Dactylorhiza ×alutiiqorum (A.Baum & H.Baum) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139732-1;Orchis × devalonii Cif. & Giacom.;name;Dactylorhiza maculata (L.) Soó;urn:lsid:ipni.org:names:626641-1;Orchis ×devalonii Cif. & Giacom.;ipni
urn:lsid:ipni.org:names:77139732-1;Orchis × devalonii Cif. & Giacom.;name;Dactylorhiza incarnata (L.) Soó;urn:lsid:ipni.org:names:626620-1;Orchis ×devalonii Cif. & Giacom.;ipni
urn:lsid:ipni.org:names:77139732-1;Orchis × devalonii Cif. & Giacom.;name;Anacamptis laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase;urn:lsid:ipni.org:names:998294-1;Orchis ×devalonii Cif. & Giacom.;ipni
urn:lsid:ipni.org:names:77139733-1;× Dactylocamptis devalonii (Cif. & Giacom.) J.M.H.Shaw;name;NA;NA;×Dactylocamptis devalonii (Cif. & Giacom.) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139734-1;× Dactylocamptis lamarquei (G.Keller & Jeanj.) J.M.H.Shaw;name;NA;NA;×Dactylocamptis lamarquei (G.Keller & Jeanj.) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139735-1;× Dactylocamptis lloydianiformis (G.Keller & Jeanj.) J.M.H.Shaw;name;NA;NA;×Dactylocamptis lloydianiformis (G.Keller & Jeanj.) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139769-1;Gymnadenia × fohringeri (Griebl) J.M.H.Shaw;name;NA;NA;Gymnadenia ×fohringeri (Griebl) J.M.H.Shaw;ipni
urn:lsid:ipni.org:names:77139996-1;Narcissus × incurvicervicus nothovar. flavellus Fern.Casas & J.M.Monts.;name;Narcissus flavus Lag.;urn:lsid:ipni.org:names:66020-1;Narcissus ×incurvicervicus nothovar. flavellus Fern.Casas & J.M.Monts.;ipni
urn:lsid:ipni.org:names:77139996-1;Narcissus × incurvicervicus nothovar. flavellus Fern.Casas & J.M.Monts.;name;Narcissus pulchellus Salisb.;urn:lsid:ipni.org:names:66181-1;Narcissus ×incurvicervicus nothovar. flavellus Fern.Casas & J.M.Monts.;ipni
urn:lsid:ipni.org:names:77139997-1;Narcissus × hervasii Barra & Ureña;name;NA;NA;Narcissus ×hervasii Barra & Ureña;ipni
urn:lsid:ipni.org:names:77140012-1;Carex × cayouettei A.Bergeron;name;Carex comosa Boott;urn:lsid:ipni.org:names:299212-1;Carex ×cayouettei A.Bergeron;ipni
urn:lsid:ipni.org:names:77140012-1;Carex × cayouettei A.Bergeron;name;Carex lupulina Muhl. ex Willd.;urn:lsid:ipni.org:names:46542-2;Carex ×cayouettei A.Bergeron;ipni
urn:lsid:ipni.org:names:77140014-1;Geum × gonzaloi J.L.Lozano & Serra;name;NA;NA;Geum ×gonzaloi J.L.Lozano & Serra;ipni
urn:lsid:ipni.org:names:77140440-1;Narcissus × hervasii Barra & Ureña;name;NA;NA;Narcissus ×hervasii Barra & Ureña;ipni
urn:lsid:ipni.org:names:77140442-1;Syagrus × altopalacioensis K.Soares & L.C.Assis;name;Syagrus pleioclada Burret;urn:lsid:ipni.org:names:246962-2;Syagrus ×altopalacioensis K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140442-1;Syagrus × altopalacioensis K.Soares & L.C.Assis;name;Syagrus duartei Glassman;urn:lsid:ipni.org:names:670025-1;Syagrus ×altopalacioensis K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140443-1;Syagrus × andrequiceana K.Soares & L.C.Assis;name;Syagrus flexuosa Becc.;urn:lsid:ipni.org:names:670031-1;Syagrus ×andrequiceana K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140443-1;Syagrus × andrequiceana K.Soares & L.C.Assis;name;Syagrus romanzoffiana (Cham.) Glassman;urn:lsid:ipni.org:names:670064-1;Syagrus ×andrequiceana K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140444-1;Syagrus × lacerdamourae K.Soares & C.A.Guim.;name;Syagrus coronata Becc.;urn:lsid:ipni.org:names:246926-2;Syagrus ×lacerdamourae K.Soares & C.A.Guim.;ipni
urn:lsid:ipni.org:names:77140444-1;Syagrus × lacerdamourae K.Soares & C.A.Guim.;name;Syagrus botryophora Mart.;urn:lsid:ipni.org:names:670007-1;Syagrus ×lacerdamourae K.Soares & C.A.Guim.;ipni
urn:lsid:ipni.org:names:77140445-1;Syagrus × serroana K.Soares & L.C.Assis;name;Syagrus romanzoffiana (Cham.) Glassman;urn:lsid:ipni.org:names:670064-1;Syagrus ×serroana K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140445-1;Syagrus × serroana K.Soares & L.C.Assis;name;Syagrus glaucescens Becc.;urn:lsid:ipni.org:names:246935-2;Syagrus ×serroana K.Soares & L.C.Assis;ipni
urn:lsid:ipni.org:names:77140581-1;Washingtonia × filibusta hort. ex Hodel;name;Washingtonia filifera (Linden ex André) H.Wendl.;urn:lsid:ipni.org:names:267788-2;Washingtonia ×filibusta hort. ex Hodel;ipni
urn:lsid:ipni.org:names:77140581-1;Washingtonia × filibusta hort. ex Hodel;name;Washingtonia robusta H.Wendl.;urn:lsid:ipni.org:names:670278-1;Washingtonia ×filibusta hort. ex Hodel;ipni
urn:lsid:ipni.org:names:77140726-1;Vitis × instabilis Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis rupestris Scheele;urn:lsid:ipni.org:names:69028-1;Vitis ×instabilis Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140726-1;Vitis × instabilis Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis riparia Michx.;urn:lsid:ipni.org:names:69009-1;Vitis ×instabilis Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140727-1;Vitis × koberi Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis berlandieri Planch.;urn:lsid:ipni.org:names:68576-1;Vitis ×koberi Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140727-1;Vitis × koberi Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis riparia Michx.;urn:lsid:ipni.org:names:69009-1;Vitis ×koberi Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140728-1;Vitis × ruggerii Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis berlandieri Planch.;urn:lsid:ipni.org:names:68576-1;Vitis ×ruggerii Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140728-1;Vitis × ruggerii Ardenghi, Galasso, Banfi & Lastrucci;name;Vitis rupestris Scheele;urn:lsid:ipni.org:names:69028-1;Vitis ×ruggerii Ardenghi, Galasso, Banfi & Lastrucci;ipni
urn:lsid:ipni.org:names:77140731-1;Centaurea × forsythiana Levier ex Filigh., Farris, Pisanu & Urbani;name;Centaurea filiformis M.Bieb. ex DC.;urn:lsid:ipni.org:names:190497-1;Centaurea ×forsythiana Levier ex Filigh., Farris, Pisanu & Urbani;ipni
urn:lsid:ipni.org:names:77140731-1;Centaurea × forsythiana Levier ex Filigh., Farris, Pisanu & Urbani;name;Centaurea horrida Badarò;urn:lsid:ipni.org:names:190670-1;Centaurea ×forsythiana Levier ex Filigh., Farris, Pisanu & Urbani;ipni
urn:lsid:ipni.org:names:77140899-1;Paphiopedilum × wuliangshanicum Z.J.Liu, O.Gruss & L.J.Chen;name;Paphiopedilum stenolomum Z.J.Liu, O.Gruss & L.J.Chen;urn:lsid:ipni.org:names:77140898-1;Paphiopedilum ×wuliangshanicum Z.J.Liu, O.Gruss & L.J.Chen;ipni
urn:lsid:ipni.org:names:77140899-1;Paphiopedilum × wuliangshanicum Z.J.Liu, O.Gruss & L.J.Chen;name;Paphiopedilum gratrixianum (Mast.) Rolfe;urn:lsid:ipni.org:names:649768-1;Paphiopedilum ×wuliangshanicum Z.J.Liu, O.Gruss & L.J.Chen;ipni
urn:lsid:ipni.org:names:77140981-1;Phragmipedium × grande Roeth;name;Phragmipedium longifolium (Warsz. ex Rchb.f.) Rolfe;urn:lsid:ipni.org:names:987642-1;Phragmipedium ×grande Roeth;ipni
urn:lsid:ipni.org:names:77140981-1;Phragmipedium × grande Roeth;name;Phragmipedium humboldtii (Warsz. ex Rchb.f.) J.T.Atwood & Dressler;urn:lsid:ipni.org:names:1008060-1;Phragmipedium ×grande Roeth;ipni
urn:lsid:ipni.org:names:77141004-1;Paphiopedilum × schlechterianum O.Gruss;name;Paphiopedilum wardii Summerh.;urn:lsid:ipni.org:names:649860-1;Paphiopedilum ×schlechterianum O.Gruss;ipni
urn:lsid:ipni.org:names:77141004-1;Paphiopedilum × schlechterianum O.Gruss;name;Paphiopedilum callosum (Rchb.f.) Stein;urn:lsid:ipni.org:names:649729-1;Paphiopedilum ×schlechterianum O.Gruss;ipni
urn:lsid:ipni.org:names:77141090-1;Melaleuca × codonocarpa (Hnatiuk) Craven & R.D.Edwards;name;NA;NA;Melaleuca ×codonocarpa (Hnatiuk) Craven & R.D.Edwards;ipni
urn:lsid:ipni.org:names:77141100-1;Melaleuca × mulleola Craven & R.D.Edwards;name;NA;NA;Melaleuca ×mulleola Craven & R.D.Edwards;ipni
urn:lsid:ipni.org:names:77141182-1;Pleopeltis × aspidiolepis (Baker) A.R.Sm.;name;NA;NA;Pleopeltis ×aspidiolepis (Baker) A.R.Sm.;ipni
urn:lsid:ipni.org:names:77141183-1;Pleopeltis × bartlettii (Weath.) A.R.Sm. & Tejero;name;NA;NA;Pleopeltis ×bartlettii (Weath.) A.R.Sm. & Tejero;ipni
urn:lsid:ipni.org:names:77141184-1;Pleopeltis × pinnatisecta (Brade) A.R.Sm.;name;NA;NA;Pleopeltis ×pinnatisecta (Brade) A.R.Sm.;ipni
urn:lsid:ipni.org:names:77141185-1;Pleopeltis × tricholepis (Mickel & Beitel) A.R.Sm. & Tejero;name;NA;NA;Pleopeltis ×tricholepis (Mickel & Beitel) A.R.Sm. & Tejero;ipni
urn:lsid:ipni.org:names:77141218-1;Narcissus × custodiarius Nava, Fern.Casado & T.E.Díaz;name;Narcissus triandrus L.;urn:lsid:ipni.org:names:66256-1;Narcissus ×custodiarius Nava, Fern.Casado & T.E.Díaz;ipni
urn:lsid:ipni.org:names:77141218-1;Narcissus × custodiarius Nava, Fern.Casado & T.E.Díaz;name;Narcissus quintanilhae (A.Fern.) Fern.Casas;urn:lsid:ipni.org:names:60438089-2;Narcissus ×custodiarius Nava, Fern.Casado & T.E.Díaz;ipni
urn:lsid:ipni.org:names:77141219-1;Narcissus × pravianii nothovar. aedoi (Fern.Casas) Nava & Fern.Casado;name;NA;NA;Narcissus ×pravianii nothovar. aedoi (Fern.Casas) Nava & Fern.Casado;ipni
urn:lsid:ipni.org:names:77141220-1;Narcissus × pravianii nothovar. galdoanus (Fern.Casas) Nava & Fern.Casado;name;NA;NA;Narcissus ×pravianii nothovar. galdoanus (Fern.Casas) Nava & Fern.Casado;ipni
urn:lsid:ipni.org:names:77141578-1;Asplenium × tenuivarians Z.R.Wang ex Ebihara;name;Asplenium varians Wall. ex Hook. & Grev.;urn:lsid:ipni.org:names:17053320-1;Asplenium ×tenuivarians Z.R.Wang ex Ebihara;ipni
urn:lsid:ipni.org:names:77141578-1;Asplenium × tenuivarians Z.R.Wang ex Ebihara;name;Asplenium tenuicaule Hayata;urn:lsid:ipni.org:names:20012154-1;Asplenium ×tenuivarians Z.R.Wang ex Ebihara;ipni
urn:lsid:ipni.org:names:77141593-1;Dichoropetalum × zirnichii (Cohrs) Reduron;name;NA;NA;Dichoropetalum ×zirnichii (Cohrs) Reduron;ipni
urn:lsid:ipni.org:names:77141595-1;Jacobaea × liechtensteinensis (Murr) Rottenst.;name;NA;NA;Jacobaea ×liechtensteinensis (Murr) Rottenst.;ipni
urn:lsid:ipni.org:names:77141599-1;Orchis colemanii nothosubsp. koenighoferae (W.Foelsche & Jakely) W.Foelsche & Jakely;name;NA;NA;Orchis colemanii nothosubsp. koenighoferae (W.Foelsche & Jakely) W.Foelsche & Jakely;ipni
urn:lsid:ipni.org:names:77141913-1;Salix × hachiojiensis Yoshiyama;name;NA;NA;Salix ×hachiojiensis Yoshiyama;ipni
urn:lsid:ipni.org:names:77142034-1;Drosera × badgingarra Lowrie & Conran;name;Drosera omissa Diels;urn:lsid:ipni.org:names:321918-1;Drosera ×badgingarra Lowrie & Conran;ipni
urn:lsid:ipni.org:names:77142034-1;Drosera × badgingarra Lowrie & Conran;name;Drosera nitidula Planch. subsp. allantostigma N.G.Marchant & Lowrie;urn:lsid:ipni.org:names:965829-1;Drosera ×badgingarra Lowrie & Conran;ipni
urn:lsid:ipni.org:names:77142039-1;Drosera × carbarup Lowrie & Conran;name;NA;NA;Drosera ×carbarup Lowrie & Conran;ipni
urn:lsid:ipni.org:names:77142042-1;Drosera × legrandii Lowrie & Conran;name;NA;NA;Drosera ×legrandii Lowrie & Conran;ipni
urn:lsid:ipni.org:names:77142045-1;Drosera × pingellyensis Lowrie & Conran;name;NA;NA;Drosera ×pingellyensis Lowrie & Conran;ipni
urn:lsid:ipni.org:names:77142445-1;Veronica × kolyvanensis Kosachev & Shmakov;name;Veronica spicata L.;urn:lsid:ipni.org:names:812676-1;Veronica ×kolyvanensis Kosachev & Shmakov;ipni
urn:lsid:ipni.org:names:77142445-1;Veronica × kolyvanensis Kosachev & Shmakov;name;Veronica spuria L.;urn:lsid:ipni.org:names:812680-1;Veronica ×kolyvanensis Kosachev & Shmakov;ipni
urn:lsid:ipni.org:names:77142446-1;Veronica × czemalensis Kosachev & Albach;name;Veronica porphyriana Pavlov;urn:lsid:ipni.org:names:812508-1;Veronica ×czemalensis Kosachev & Albach;ipni
urn:lsid:ipni.org:names:77142446-1;Veronica × czemalensis Kosachev & Albach;name;Veronica incana L.;urn:lsid:ipni.org:names:812119-1;Veronica ×czemalensis Kosachev & Albach;ipni
urn:lsid:ipni.org:names:77142469-1;Prosthechea × chixoyensis E.Mó & Cetzal;name;Prosthechea cochleata (L.) W.E.Higgins;urn:lsid:ipni.org:names:1137013-2;Prosthechea ×chixoyensis E.Mó & Cetzal;ipni
urn:lsid:ipni.org:names:77142469-1;Prosthechea × chixoyensis E.Mó & Cetzal;name;Prosthechea radiata (Lindl.) W.E.Higgins;urn:lsid:ipni.org:names:1007044-2;Prosthechea ×chixoyensis E.Mó & Cetzal;ipni
urn:lsid:ipni.org:names:77142590-1;Swietenia × formosana S.S.Ying;name;NA;NA;Swietenia ×formosana S.S.Ying;ipni
urn:lsid:ipni.org:names:77142653-1;Calligonum × barsukiense f. pseudotetrapterum (Soskov) Soskov;name;NA;NA;Calligonum ×barsukiense f. pseudotetrapterum (Soskov) Soskov;ipni
urn:lsid:ipni.org:names:77142655-1;Calligonum paletzkianum f. cordatum (Korovin ex Pavlov) Soskov;name;NA;NA;Calligonum paletzkianum f. cordatum (Korovin ex Pavlov) Soskov;ipni
urn:lsid:ipni.org:names:77142656-1;Calligonum dissectum f. zaissano-muravljanskyi (Soskov) Soskov;name;NA;NA;Calligonum dissectum f. zaissano-muravljanskyi (Soskov) Soskov;ipni
urn:lsid:ipni.org:names:77142658-1;Calligonum dubianskyi f. androsowii (Litv.) Soskov;name;NA;NA;Calligonum dubianskyi f. androsowii (Litv.) Soskov;ipni
urn:lsid:ipni.org:names:77142660-1;Calligonum dubianskyi f. bubyrii (B.Fedtsch. ex Pavlov) Soskov;name;NA;NA;Calligonum dubianskyi f. bubyrii (B.Fedtsch. ex Pavlov) Soskov;ipni
urn:lsid:ipni.org:names:77142661-1;Calligonum dubianskyi f. muravljanskyi (Pavlov) Soskov;name;NA;NA;Calligonum dubianskyi f. muravljanskyi (Pavlov) Soskov;ipni
urn:lsid:ipni.org:names:77142662-1;Calligonum spinulosum f. pseudomuravljanskyi (Soskov) Soskov;name;NA;NA;Calligonum spinulosum f. pseudomuravljanskyi (Soskov) Soskov;ipni
urn:lsid:ipni.org:names:77142796-1;Crataegus × ninae-celottiae K.I.Chr. & T.A.Dickinson;name;Crataegus monogyna Jacq.;urn:lsid:ipni.org:names:723820-1;Crataegus ×ninae-celottiae K.I.Chr. & T.A.Dickinson;ipni
urn:lsid:ipni.org:names:77142796-1;Crataegus × ninae-celottiae K.I.Chr. & T.A.Dickinson;name;Crataegus punctata Jacq.;urn:lsid:ipni.org:names:724077-1;Crataegus ×ninae-celottiae K.I.Chr. & T.A.Dickinson;ipni
urn:lsid:ipni.org:names:77142799-1;Crataegus × cogswellii K.I.Chr. & T.A.Dickinson;name;Crataegus suksdorfii (Sarg.) Kruschke;urn:lsid:ipni.org:names:724344-1;Crataegus ×cogswellii K.I.Chr. & T.A.Dickinson;ipni
urn:lsid:ipni.org:names:77142799-1;Crataegus × cogswellii K.I.Chr. & T.A.Dickinson;name;Crataegus monogyna Jacq.;urn:lsid:ipni.org:names:723820-1;Crataegus ×cogswellii K.I.Chr. & T.A.Dickinson;ipni
urn:lsid:ipni.org:names:77142801-1;Narcissus × picoeuropaeanus Fern.Casas;name;Narcissus asturiensis (Jord.) Pugsley;urn:lsid:ipni.org:names:65908-1;Narcissus ×picoeuropaeanus Fern.Casas;ipni
urn:lsid:ipni.org:names:77142801-1;Narcissus × picoeuropaeanus Fern.Casas;name;Narcissus turgidus Salisb.;urn:lsid:ipni.org:names:66266-1;Narcissus ×picoeuropaeanus Fern.Casas;ipni
urn:lsid:ipni.org:names:77142860-1;Narcissus × mikelii-lordae Fern.Casas;name;Narcissus jacetanus Fern.Casas;urn:lsid:ipni.org:names:904727-1;Narcissus ×mikelii-lordae Fern.Casas;ipni
urn:lsid:ipni.org:names:77142860-1;Narcissus × mikelii-lordae Fern.Casas;name;Narcissus varduliensis Fern.Casas & Uribe-Ech.;urn:lsid:ipni.org:names:70028231-1;Narcissus ×mikelii-lordae Fern.Casas;ipni
urn:lsid:ipni.org:names:77142861-1;Ophrys × difesagrandeana D'Alonzo;name;Ophrys conradiae Melki & Deschâtres;urn:lsid:ipni.org:names:972553-1;Ophrys ×difesagrandeana D'Alonzo;ipni
urn:lsid:ipni.org:names:77142861-1;Ophrys × difesagrandeana D'Alonzo;name;Ophrys apulica (O.Danesch & E.Danesch) O.Danesch & E.Danesch;urn:lsid:ipni.org:names:647748-1;Ophrys ×difesagrandeana D'Alonzo;ipni
urn:lsid:ipni.org:names:77142864-1;Glycine max nothosubsp. gracilis (Skvortsov) H.Ohashi;name;Glycine max Merr. subsp. max;urn:lsid:ipni.org:names:77142863-1;Glycine max nothosubsp. gracilis (Skvortsov) H.Ohashi;ipni
urn:lsid:ipni.org:names:77142864-1;Glycine max nothosubsp. gracilis (Skvortsov) H.Ohashi;name;Glycine max Merr. subsp. soja (Siebold & Zucc.) H.Ohashi;urn:lsid:ipni.org:names:920989-1;Glycine max nothosubsp. gracilis (Skvortsov) H.Ohashi;ipni
urn:lsid:ipni.org:names:77142919-1;Calanthe × hsinchuensis Y.I Lee;name;Calanthe arisanensis Hayata;urn:lsid:ipni.org:names:620769-1;Calanthe ×hsinchuensis Y.I Lee;ipni
urn:lsid:ipni.org:names:77142919-1;Calanthe × hsinchuensis Y.I Lee;name;Calanthe sieboldii Decne. ex Regel;urn:lsid:ipni.org:names:621044-1;Calanthe ×hsinchuensis Y.I Lee;ipni
urn:lsid:ipni.org:names:77143316-1;Laelia × oaxacana Salazar & R.Jiménez;name;Laelia halbingeriana Salazar & Soto Arenas;urn:lsid:ipni.org:names:77143315-1;Laelia ×oaxacana Salazar & R.Jiménez;ipni
urn:lsid:ipni.org:names:77143316-1;Laelia × oaxacana Salazar & R.Jiménez;name;Laelia anceps Lindl.;urn:lsid:ipni.org:names:30210722-2;Laelia ×oaxacana Salazar & R.Jiménez;ipni
urn:lsid:ipni.org:names:77143405-1;Opuntia × elisae D.Guillot & P.Van der Meer;name;Opuntia tomentosa Salm-Dyck var. hernandezii (DC.) Bravo;urn:lsid:ipni.org:names:875371-1;Opuntia ×elisae D.Guillot & P.Van der Meer;ipni
urn:lsid:ipni.org:names:77143405-1;Opuntia × elisae D.Guillot & P.Van der Meer;name;Opuntia ficus-indica Mill.;urn:lsid:ipni.org:names:136586-1;Opuntia ×elisae D.Guillot & P.Van der Meer;ipni
urn:lsid:ipni.org:names:77143440-1;Anacamptis × simorrensis nothosubsp. ticinensis (Gsell) Fateryga & Kreutz;name;Anacamptis pyramidalis (L.) Rich.;urn:lsid:ipni.org:names:615773-1;Anacamptis ×simorrensis nothosubsp. ticinensis (Gsell) Fateryga & Kreutz;ipni
urn:lsid:ipni.org:names:77143440-1;Anacamptis × simorrensis nothosubsp. ticinensis (Gsell) Fateryga & Kreutz;name;Anacamptis coriophora (L.) R.M.Bateman, Pridgeon & M.W.Chase subsp. coriophora;urn:lsid:ipni.org:names:77143439-1;Anacamptis ×simorrensis nothosubsp. ticinensis (Gsell) Fateryga & Kreutz;ipni
urn:lsid:ipni.org:names:77143443-1;Orchis × beyrichii nothosubsp. mackaensis (Kreutz) Fateryga & Kreutz;name;Orchis militaris L. subsp. stevenii (Rchb.f.) B.Baumann, H.Baumann, R.Lorenz & Ruedi Peter;urn:lsid:ipni.org:names:20012128-1;Orchis ×beyrichii nothosubsp. mackaensis (Kreutz) Fateryga & Kreutz;ipni
urn:lsid:ipni.org:names:77143443-1;Orchis × beyrichii nothosubsp. mackaensis (Kreutz) Fateryga & Kreutz;name;Orchis simia Lam.;urn:lsid:ipni.org:names:649128-1;Orchis ×beyrichii nothosubsp. mackaensis (Kreutz) Fateryga & Kreutz;ipni
urn:lsid:ipni.org:names:77143504-1;Meconopsis × kongboensis Grey-Wilson;name;Meconopsis simplicifolia G.Don;urn:lsid:ipni.org:names:673345-1;Meconopsis ×kongboensis Grey-Wilson;ipni
