taxonID;Taxon;taxonName;taxonNameEdited;taxonNameEditedShort;taxonNameAuthors;taxonRank;isHybrid;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;taxonNameForGSL;keep;remark
pladias:2364;Hieracium alpinum agg.;Hieracium alpinum agg.;NA;NA;NA;agg;NA;Hieracium alpinum agg.;Hieracium alpinum agg.;9;5;Hieracium alpinum agg.;1;NA
pladias:2377;Hieracium schustleri;Hieracium schustleri Zlatník;Hieracium schustleri Zlatník;Hieracium schustleri;Zlatník;species;NA;Hieracium schustleri Zlatník;Hieracium alpinum agg.;5;1;Hieracium schustleri;1;NA
pladias:2378;Hieracium sudetotubulosum;Hieracium sudetotubulosum Szeląg;Hieracium sudetotubulosum Szeląg;Hieracium sudetotubulosum;Szeląg;species;NA;Hieracium sudetotubulosum Szelag;Hieracium alpinum agg.;5;2;Hieracium sudetotubulosum;1;NA
pladias:2421;Hieracium melanocephalum;Hieracium melanocephalum Tausch;Hieracium melanocephalum Tausch;Hieracium melanocephalum;Tausch;species;NA;Hieracium alpinum subsp. melanocephalum (Tausch) Zahn;Hieracium alpinum agg.;1;NA;Hieracium melanocephalum;0;outside final grid
pladias:2366;Hieracium asperulum;Hieracium asperulum Freyn;Hieracium asperulum Freyn;Hieracium asperulum;Freyn;species;NA;Hieracium asperulum Freyn;Hieracium asperulum Freyn;2;NA;Hieracium asperulum;0;outside final grid
pladias:2418;Hieracium atratum;Hieracium atratum Fr.;Hieracium atratum Fr.;Hieracium atratum;Fr.;species;NA;Hieracium atratum Fr.;Hieracium atratum Fr.;2;1;Hieracium atratum;1;NA
pladias:1591;Hieracium bifidum;Hieracium bifidum Hornem.;Hieracium bifidum Hornem.;Hieracium bifidum;Hornem.;species;NA;Hieracium bifidum Kit. ex Hornem.;Hieracium bifidum Kit. ex Hornem.;54;49;Hieracium bifidum;1;NA
pladias:2599;Hieracium caesium;Hieracium caesium (Fr.) Fr.;Hieracium caesium (Fr.) Fr.;Hieracium caesium;(Fr.) Fr.;species;NA;Hieracium caesium Fr.;Hieracium caesium Fr.;26;22;Hieracium caesium;1;NA
pladias:3901;Hieracium engleri;Hieracium engleri R. Uechtr.;Hieracium engleri R.Uechtr.;Hieracium engleri;R.Uechtr.;species;NA;Hieracium carpathicum subsp. engleri (R.Uechtr.) Zahn;Hieracium carpathicum Besser;1;1;Hieracium engleri;1;NA
pladias:2367;Hieracium chlorocephalum;Hieracium chlorocephalum R. Uechtr.;Hieracium chlorocephalum R.Uechtr.;Hieracium chlorocephalum;R.Uechtr.;species;NA;Hieracium chlorocephalum R.Uechtr.;Hieracium chlorocephalum R.Uechtr.;4;2;Hieracium chlorocephalum;1;NA
pladias:3545;Hieracium stygium;Hieracium stygium R. Uechtr.;Hieracium stygium R.Uechtr.;Hieracium stygium;R.Uechtr.;species;NA;Hieracium chlorocephalum subsp. stygium (R.Uechtr.) Zahn;Hieracium chlorocephalum R.Uechtr.;6;5;Hieracium stygium;1;NA
pladias:2368;Hieracium corconticum;Hieracium corconticum Čelak.;Hieracium corconticum Čelak.;Hieracium corconticum;Čelak.;species;NA;Hieracium corconticum K.Knaf ex Čelak.;Hieracium corconticum K.Knaf ex Čelak.;2;NA;Hieracium corconticum;0;outside final grid
pladias:1592;Hieracium diaphanoides;Hieracium diaphanoides Lindeb.;Hieracium diaphanoides Lindeb.;Hieracium diaphanoides;Lindeb.;species;NA;Hieracium diaphanoides Lindeb.;Hieracium diaphanoides Lindeb.;15;10;Hieracium diaphanoides;1;NA
pladias:2369;Hieracium fritzei;Hieracium fritzei F. W. Schultz;Hieracium fritzei F.W.Schultz;Hieracium fritzei;F.W.Schultz;species;NA;Hieracium fritzei F.W.Schultz;Hieracium fritzei agg.;4;2;Hieracium fritzei;1;NA
pladias:2376;Hieracium rohlenae;Hieracium rohlenae Zlatník;Hieracium rohlenae Zlatník;Hieracium rohlenae;Zlatník;species;NA;Hieracium rohlenae Zlatník;Hieracium fritzei agg.;2;NA;Hieracium rohlenae;0;outside final grid
pladias:2379;Hieracium uechtritzianum;Hieracium uechtritzianum Gus. Schneid.;Hieracium uechtritzianum Gus.Schneid.;Hieracium uechtritzianum;Gus.Schneid.;species;NA;Hieracium uechtritzianum Gus.Schneid.;Hieracium fritzei agg.;2;NA;Hieracium uechtritzianum;0;outside final grid
pladias:2419;Hieracium fritzei agg.;Hieracium fritzei agg.;NA;NA;NA;agg;NA;Hieracium fritzei agg.;Hieracium fritzei agg.;1;NA;Hieracium fritzei agg.;0;outside final grid
pladias:2423;Hieracium schneiderianum;Hieracium schneiderianum Zlatník;Hieracium schneiderianum Zlatník;Hieracium schneiderianum;Zlatník;species;NA;Hieracium schneiderianum Zlatník;Hieracium fritzei agg.;1;NA;Hieracium schneiderianum;0;outside final grid
pladias:2380;Hieracium wimmeri;Hieracium wimmeri R. Uechtr.;Hieracium wimmeri R.Uechtr.;Hieracium wimmeri;R.Uechtr.;species;NA;Hieracium froelichianum subsp. wimmeri (R.Uechtr.) Gottschl. & Greuter;Hieracium froelichianum subsp. wimmeri (R.Uechtr.) Gottschl. & Greuter;2;NA;Hieracium wimmeri;0;outside final grid
pladias:2370;Hieracium glandulosodentatum;Hieracium glandulosodentatum R. Uechtr.;Hieracium glandulosodentatum R.Uechtr.;Hieracium glandulosodentatum;R.Uechtr.;species;NA;Hieracium glandulosodentatum Uechtr.;Hieracium glandulosodentatum Uechtr.;2;NA;Hieracium glandulosodentatum;0;outside final grid
pladias:3291;Hieracium glaucinum;Hieracium glaucinum Jord.;Hieracium glaucinum Jord.;Hieracium glaucinum;Jord.;species;NA;Hieracium glaucinum Jord.;Hieracium glaucinum Jord.;10;9;Hieracium glaucinum;1;NA
pladias:2759;Hieracium hypochoeroides;Hieracium hypochoeroides A. Gibson;Hieracium hypochoeroides A.Gibson;Hieracium hypochoeroides;A.Gibson;species;NA;Hieracium hypochoeroides S.Gibson;Hieracium hypochoeroides S.Gibson;10;10;Hieracium hypochoeroides;1;NA
pladias:2371;Hieracium inuloides;Hieracium inuloides Tausch;Hieracium inuloides Tausch;Hieracium inuloides;Tausch;species;NA;Hieracium inuloides Tausch;Hieracium inuloides Tausch;6;4;Hieracium inuloides;1;NA
pladias:2374;Hieracium pseudalbinum;Hieracium pseudalbinum R. Uechtr.;Hieracium pseudalbinum R.Uechtr.;Hieracium pseudalbinum;R.Uechtr.;species;NA;Hieracium jurassicum subsp. pseudalbinum (R.Uechtr.) Gottschl.;Hieracium jurassicum subsp. pseudalbinum (R.Uechtr.) Gottschl.;2;NA;Hieracium pseudalbinum;0;outside final grid
pladias:837;Hieracium lachenalii;Hieracium lachenalii Suter;Hieracium lachenalii Suter;Hieracium lachenalii;Suter;species;NA;Hieracium lachenalii Suter;Hieracium lachenalii Suter;613;557;Hieracium lachenalii;1;NA
pladias:156;Hieracium laevigatum;Hieracium laevigatum Willd.;Hieracium laevigatum Willd.;Hieracium laevigatum;Willd.;species;NA;Hieracium laevigatum Willd.;Hieracium laevigatum Willd.;568;518;Hieracium laevigatum;1;NA
pladias:838;Hieracium levicaule;Hieracium levicaule Jord.;Hieracium levicaule Jord.;Hieracium levicaule;Jord.;species;NA;Hieracium levicaule Jord.;Hieracium levicaule Jord.;126;112;Hieracium levicaule;1;NA
pladias:2420;Hieracium maculatum;Hieracium maculatum Schrank;Hieracium maculatum Schrank;Hieracium maculatum;Schrank;species;NA;Hieracium maculatum Schrank;Hieracium maculatum Schrank;97;86;Hieracium maculatum;1;NA
pladias:2760;Hieracium neoplatyphyllum;Hieracium neoplatyphyllum Gottschl.;Hieracium neoplatyphyllum Gottschl.;Hieracium neoplatyphyllum;Gottschl.;species;NA;Hieracium maranzae (Murr & Zahn) Prain;Hieracium maranzae (Murr & Zahn) Prain;6;6;Hieracium neoplatyphyllum;0;extinct/missing
pladias:2835;Hieracium moravicum;Hieracium moravicum Oborny;Hieracium moravicum Oborny;Hieracium moravicum;Oborny;species;NA;Hieracium moravicum Freyn ex Oborný;Hieracium moravicum Freyn ex Oborný;5;5;Hieracium moravicum;1;NA
pladias:157;Hieracium murorum;Hieracium murorum L.;Hieracium murorum L.;Hieracium murorum;L.;species;NA;Hieracium murorum L.;Hieracium murorum L.;655;584;Hieracium murorum;1;NA
pladias:2313;Hieracium decipiens;Hieracium decipiens Tausch;Hieracium decipiens Tausch;Hieracium decipiens;Tausch;species;NA;Hieracium nigrescens subsp. decipiens (Tausch) Čelak.;Hieracium nigrescens agg.;5;2;Hieracium decipiens;1;NA
pladias:2314;Hieracium nigrescens;Hieracium nigrescens Willd.;Hieracium nigrescens Willd.;Hieracium nigrescens;Willd.;species;NA;Hieracium nigrescens Willd.;Hieracium nigrescens agg.;4;2;Hieracium nigrescens;1;NA
pladias:2365;Hieracium apiculatum;Hieracium apiculatum Tausch;Hieracium apiculatum Tausch;Hieracium apiculatum;Tausch;species;NA;Hieracium apiculatum Tausch;Hieracium nigrescens agg.;2;NA;Hieracium apiculatum;0;outside final grid
pladias:2422;Hieracium nigrescens agg.;Hieracium nigrescens agg.;NA;NA;NA;agg;NA;Hieracium nigrescens agg.;Hieracium nigrescens agg.;1;NA;Hieracium nigrescens agg.;0;outside final grid
pladias:3543;Hieracium chrysostyloides;Hieracium chrysostyloides (Zahn) Chrtek f.;Hieracium chrysostyloides (Zahn) Chrtek f.;Hieracium chrysostyloides;(Zahn) Chrtek f.;species;NA;Hieracium chrysostyloides (Zahn) J.Chrtek f.;Hieracium nigrescens agg.;3;2;Hieracium chrysostyloides;1;NA
pladias:2372;Hieracium nigritum;Hieracium nigritum R. Uechtr.;Hieracium nigritum R.Uechtr.;Hieracium nigritum;R.Uechtr.;species;NA;Hieracium nigritum Uchtr.;Hieracium nigritum Uchtr.;7;4;Hieracium nigritum;1;NA
pladias:3544;Hieracium nivimontis;Hieracium nivimontis (Oborny et Zahn) Chrtek f.;Hieracium nivimontis (Oborny & Zahn) Chrtek f.;Hieracium nivimontis;(Oborny & Zahn) Chrtek f.;species;NA;Hieracium nivimontis (Oborný & Zahn) J.Chrtek f.;Hieracium nivimontis (Oborný & Zahn) J.Chrtek f.;1;NA;Hieracium nivimontis;0;outside final grid
pladias:4405;Hieracium obscuratum;Hieracium obscuratum Murr;Hieracium obscuratum Murr;Hieracium obscuratum;Murr;species;NA;Hieracium obscuratum Murr;Hieracium obscuratum Murr;1;1;Hieracium obscuratum;1;NA
pladias:1517;Hieracium onosmoides;Hieracium onosmoides Fr.;Hieracium onosmoides Fr.;Hieracium onosmoides;Fr.;species;NA;Hieracium onosmoides Fr.;Hieracium onosmoides Fr.;7;6;Hieracium onosmoides;1;NA
pladias:2315;Hieracium pedunculare;Hieracium pedunculare Tausch ex R. Uechtr.;Hieracium pedunculare Tausch ex R.Uechtr.;Hieracium pedunculare;Tausch ex R.Uechtr.;species;NA;Hieracium pedunculare Tausch;Hieracium pedunculare Tausch;3;1;Hieracium pedunculare;1;NA
pladias:2373;Hieracium prenanthoides;Hieracium prenanthoides Vill.;Hieracium prenanthoides Vill.;Hieracium prenanthoides;Vill.;species;NA;Hieracium prenanthoides Vill.;Hieracium prenanthoides Vill.;10;6;Hieracium prenanthoides;1;NA
pladias:2062;Hieracium racemosum;Hieracium racemosum Willd.;Hieracium racemosum Willd.;Hieracium racemosum;Willd.;species;NA;Hieracium racemosum Waldst. & Kit. ex Willd.;Hieracium racemosum Waldst. & Kit. ex Willd.;238;218;Hieracium racemosum;1;NA
pladias:2375;Hieracium riphaeum;Hieracium riphaeum R. Uechtr.;Hieracium riphaeum R.Uechtr.;Hieracium riphaeum;R.Uechtr.;species;NA;Hieracium riphaeum R.Uechtr.;Hieracium riphaeum R.Uechtr.;2;NA;Hieracium riphaeum;0;outside final grid
pladias:158;Hieracium sabaudum;Hieracium sabaudum L.;Hieracium sabaudum L.;Hieracium sabaudum;L.;species;NA;Hieracium sabaudum L.;Hieracium sabaudum L.;621;560;Hieracium sabaudum;1;NA
pladias:4512;Hieracium saxifragum;Hieracium saxifragum Fr.;Hieracium saxifragum Fr.;Hieracium saxifragum;Fr.;species;NA;Hieracium saxifragum Fr.;Hieracium saxifragum Fr.;2;1;Hieracium saxifragum;1;NA
pladias:1425;Hieracium schmidtii;Hieracium schmidtii Tausch;Hieracium schmidtii Tausch;Hieracium schmidtii;Tausch;species;NA;Hieracium schmidtii Tausch;Hieracium schmidtii Tausch;97;93;Hieracium schmidtii;1;NA
pladias:3763;Hieracium silesiacum;Hieracium silesiacum Krause;Hieracium silesiacum Krause;Hieracium silesiacum;Krause;species;NA;Hieracium sparsum subsp. silesiacum (E.Krause) Zahn;Hieracium sparsum subsp. silesiacum (E.Krause) Zahn;4;4;Hieracium silesiacum;1;NA
pladias:2316;Hieracium sudeticum;Hieracium sudeticum Sternb.;Hieracium sudeticum Sternb.;Hieracium sudeticum;Sternb.;species;NA;Hieracium sudeticum Sternb.;Hieracium sudeticum Sternb.;5;2;Hieracium sudeticum;1;NA
pladias:528;Hieracium umbellatum;Hieracium umbellatum L.;Hieracium umbellatum L.;Hieracium umbellatum;L.;species;NA;Hieracium umbellatum L.;Hieracium umbellatum L.;515;471;Hieracium umbellatum;1;NA
pladias:2312;Hieracium albinum;Hieracium albinum Fr.;Hieracium albinum Fr.;Hieracium albinum;Fr.;species;NA;Hieracium umbrosum subsp. albinum (Fr.) Zahn;Hieracium umbrosum Jord.;4;2;Hieracium albinum;1;NA
pladias:3903;Hieracium umbrosum agg.;Hieracium umbrosum agg.;NA;NA;NA;agg;NA;Hieracium umbrosum subsp. albinum (Fr.) Zahn;Hieracium umbrosum Jord.;1;1;Hieracium umbrosum agg.;1;NA
pladias:3902;Hieracium grabowskianum;Hieracium grabowskianum Nägeli et Peter;Hieracium grabowskianum Nägeli & Peter;Hieracium grabowskianum;Nägeli & Peter;species;NA;Hieracium valde-pilosum Vill.;Hieracium valde-pilosum Vill.;1;1;Hieracium grabowskianum;1;NA
pladias:3904;Hieracium valdepilosum agg.;Hieracium valdepilosum agg.;NA;NA;NA;agg;NA;Hieracium valde-pilosum Vill.;Hieracium valde-pilosum Vill.;1;1;Hieracium valdepilosum agg.;1;NA
pladias:4576;Hieracium vasconicum;Hieracium vasconicum Martrin-Donos;Hieracium vasconicum Martrin-Donos;Hieracium vasconicum;Martrin-Donos;species;NA;Hieracium vasconicum Jord. ex Martrin-Donos;Hieracium vasconicum Jord. ex Martrin-Donos;1;1;Hieracium vasconicum;1;NA
pladias:3767;Hieracium villosum;Hieracium villosum Jacq.;Hieracium villosum Jacq.;Hieracium villosum;Jacq.;species;NA;Hieracium villosum Jacq.;Hieracium villosum Jacq.;3;3;Hieracium villosum;1;NA
pladias:2800;Himantoglossum adriaticum;Himantoglossum adriaticum H. Baumann;Himantoglossum adriaticum H.Baumann;Himantoglossum adriaticum;H.Baumann;species;NA;Himantoglossum adriaticum H.Baumann;Himantoglossum adriaticum H.Baumann;13;11;Himantoglossum adriaticum;1;NA
pladias:3001;Hippocrepis comosa;Hippocrepis comosa L.;Hippocrepis comosa L.;Hippocrepis comosa;L.;species;NA;Hippocrepis comosa L.;Hippocrepis comosa L.;15;11;Hippocrepis comosa;1;NA
pladias:3175;Hippocrepis emerus;Hippocrepis emerus (L.) Lassen;Hippocrepis emerus (L.) Lassen;Hippocrepis emerus;(L.) Lassen;species;NA;Hippocrepis emerus (L.) Lassen;Hippocrepis emerus (L.) Lassen;1;1;Hippocrepis emerus;1;NA
pladias:1901;Hippophaë rhamnoides;Hippophaë rhamnoides L.;Hippophae rhamnoides L.;Hippophae rhamnoides;L.;species;NA;Hippophae rhamnoides L.;Hippophae rhamnoides L.;38;34;Hippophae rhamnoides;1;NA
pladias:1358;Hippuris vulgaris;Hippuris vulgaris L.;Hippuris vulgaris L.;Hippuris vulgaris;L.;species;NA;Hippuris vulgaris L.;Hippuris vulgaris L.;157;150;Hippuris vulgaris;0;aquatic
pladias:529;Holcus lanatus;Holcus lanatus L.;Holcus lanatus L.;Holcus lanatus;L.;species;NA;Holcus lanatus L.;Holcus lanatus L.;640;575;Holcus lanatus;1;NA
pladias:159;Holcus mollis;Holcus mollis L.;Holcus mollis L.;Holcus mollis;L.;species;NA;Holcus mollis L.;Holcus mollis L.;602;539;Holcus mollis;1;NA
pladias:2424;Holosteum umbellatum;Holosteum umbellatum L.;Holosteum umbellatum L.;Holosteum umbellatum;L.;species;NA;Holosteum umbellatum L.;Holosteum umbellatum L.;286;269;Holosteum umbellatum;1;NA
pladias:2600;Holosteum umbellatum var. parceglandulosum;Holosteum umbellatum var. parceglandulosum Schur;Holosteum umbellatum var. parceglandulosum Schur;Holosteum umbellatum var. parceglandulosum;Schur;var;NA;Holosteum umbellatum var. parceglandulosum Schur;Holosteum umbellatum L.;19;17;Holosteum umbellatum var. parceglandulosum;1;NA
pladias:3176;Holosteum umbellatum var. umbellatum;Holosteum umbellatum var. umbellatum;Holosteum umbellatum var. umbellatum;Holosteum umbellatum var. umbellatum;NA;var;NA;Holosteum umbellatum subsp. umbellatum;Holosteum umbellatum L.;40;37;Holosteum umbellatum var. umbellatum;1;NA
pladias:1335;Homogyne alpina;Homogyne alpina (L.) Cass.;Homogyne alpina (L.) Cass.;Homogyne alpina;(L.) Cass.;species;NA;Homogyne alpina (L.) Cass.;Homogyne alpina (L.) Cass.;113;89;Homogyne alpina;1;NA
pladias:4448;Hopia obtusa;Hopia obtusa (Kunth) Zuloaga & Morrone;Hopia obtusa (Kunth) Zuloaga & Morrone;Hopia obtusa;(Kunth) Zuloaga & Morrone;species;NA;Hopia obtusa (Kunth) Zuloaga & Morrone;Hopia obtusa (Kunth) Zuloaga & Morrone;1;1;Hopia obtusa;1;NA
pladias:890;Hordelymus europaeus;Hordelymus europaeus (L.) Harz;Hordelymus europaeus (L.) Harz;Hordelymus europaeus;(L.) Harz;species;NA;Hordelymus europaeus (L.) Jess. ex Harz;Hordelymus europaeus (L.) Jess. ex Harz;289;263;Hordelymus europaeus;1;NA
pladias:4198;Hordeum brevisubulatum;Hordeum brevisubulatum (Trin.) Link;Hordeum brevisubulatum (Trin.) Link;Hordeum brevisubulatum;(Trin.) Link;species;NA;Hordeum brevisubulatum Link;Hordeum brevisubulatum Link;1;1;Hordeum brevisubulatum;1;NA
pladias:1663;Hordeum jubatum;Hordeum jubatum L.;Hordeum jubatum L.;Hordeum jubatum;L.;species;NA;Hordeum jubatum L.;Hordeum jubatum L.;138;131;Hordeum jubatum;1;NA
pladias:2233;Hordeum geniculatum;Hordeum geniculatum All.;Hordeum geniculatum All.;Hordeum geniculatum;All.;species;NA;Hordeum marinum subsp. gussoneanum (Parl.) Thell.;Hordeum marinum Huds.;7;7;Hordeum geniculatum;1;NA
pladias:3656;Hordeum marinum;Hordeum marinum Huds.;Hordeum marinum Huds.;Hordeum marinum;Huds.;species;NA;Hordeum marinum Huds.;Hordeum marinum Huds.;4;4;Hordeum marinum;1;NA
pladias:1185;Hordeum murinum subsp. murinum;Hordeum murinum subsp. murinum;Hordeum murinum subsp. murinum;Hordeum murinum subsp. murinum;NA;subsp;NA;Hordeum murinum L.;Hordeum murinum L.;293;270;Hordeum murinum subsp. murinum;1;NA
pladias:1736;Hordeum murinum subsp. leporinum;Hordeum murinum subsp. leporinum (Link) Arcang.;Hordeum murinum subsp. leporinum (Link) Arcang.;Hordeum murinum subsp. leporinum;(Link) Arcang.;subsp;NA;Hordeum murinum L.;Hordeum murinum L.;5;5;Hordeum murinum subsp. leporinum;1;NA
pladias:2601;Hordeum murinum;Hordeum murinum L.;Hordeum murinum L.;Hordeum murinum;L.;species;NA;Hordeum murinum L.;Hordeum murinum L.;79;71;Hordeum murinum s. l.;1;NA
pladias:3657;Hordeum secalinum;Hordeum secalinum Schreb.;Hordeum secalinum Schreb.;Hordeum secalinum;Schreb.;species;NA;Hordeum secalinum Schreb.;Hordeum secalinum Schreb.;5;4;Hordeum secalinum;1;NA
pladias:1267;Hordeum vulgare;Hordeum vulgare L.;Hordeum vulgare L.;Hordeum vulgare;L.;species;NA;Hordeum vulgare L.;Hordeum vulgare L.;141;126;Hordeum vulgare;1;NA
pladias:4078;Hordeum vulgare Vulgare Group;Hordeum vulgare Vulgare Group;NA;NA;NA;subsp;NA;Hordeum vulgare var. vulgare;Hordeum vulgare L.;2;2;Hordeum vulgare subsp. vulgare;1;NA
pladias:839;Hordeum vulgare Distichon Group;Hordeum vulgare Distichon Group;NA;NA;NA;subsp;NA;Hordeum vulgare var. distichon (L.) Alef.;Hordeum vulgare L.;185;175;Hordeum vulgare subsp. distichon;1;NA
pladias:2234;Hosta plantaginea;Hosta plantaginea (Lam.) Asch.;Hosta plantaginea (Lam.) Asch.;Hosta plantaginea;(Lam.) Asch.;species;NA;Hosta plantaginea Asch.;Hosta plantaginea Asch.;5;5;Hosta plantaginea;1;NA
pladias:2235;Hosta ×sieboldiana;Hosta ×sieboldiana (Hook.) Engl.;Hosta sieboldiana (Hook.) Engl.;Hosta sieboldiana;(Hook.) Engl.;species;TRUE;Hosta sieboldiana (Hook.) Engl.;Hosta sieboldiana (Hook.) Engl.;2;2;Hosta ×sieboldiana;0;cultivated
pladias:4047;Hosta ventricosa;Hosta ventricosa (Salisb.) Stearn;Hosta ventricosa (Salisb.) Stearn;Hosta ventricosa;(Salisb.) Stearn;species;NA;Hosta ventricosa (Salisb.) Stearn;Hosta ventricosa (Salisb.) Stearn;2;2;Hosta ventricosa;0;cultivated
pladias:840;Hottonia palustris;Hottonia palustris L.;Hottonia palustris L.;Hottonia palustris;L.;species;NA;Hottonia palustris L.;Hottonia palustris L.;152;141;Hottonia palustris;0;aquatic
pladias:4632;Houttuynia cordata;Houttuynia cordata Thunb.;Houttuynia cordata Thunb.;Houttuynia cordata;Thunb.;species;NA;Houttuynia cordata Thunb.;Houttuynia cordata Thunb.;1;1;Houttuynia cordata;1;NA
pladias:758;Humulus lupulus;Humulus lupulus L.;Humulus lupulus L.;Humulus lupulus;L.;species;NA;Humulus lupulus L.;Humulus lupulus L.;560;512;Humulus lupulus;1;NA
pladias:1021;Huperzia selago;Huperzia selago (L.) Schrank et Mart.;Huperzia selago (L.) Schrank & Mart.;Huperzia selago;(L.) Schrank & Mart.;species;NA;Huperzia selago (L.) Bernh. ex Mart. & Schrank;Huperzia selago (L.) Bernh. ex Mart. & Schrank;247;214;Huperzia selago;1;NA
pladias:2137;Hyacinthoides hispanica;Hyacinthoides hispanica (Mill.) Rothm.;Hyacinthoides hispanica (Mill.) Rothm.;Hyacinthoides hispanica;(Mill.) Rothm.;species;NA;Hyacinthoides hispanica (Mill.) Rothm.;Hyacinthoides hispanica (Mill.) Rothm.;3;3;Hyacinthoides hispanica;1;NA
pladias:4430;Hyacinthus orientalis;Hyacinthus orientalis L.;Hyacinthus orientalis L.;Hyacinthus orientalis;L.;species;NA;Hyacinthus orientalis L.;Hyacinthus orientalis L.;2;2;Hyacinthus orientalis;0;cultivated
pladias:3398;Hydrangea arborescens;Hydrangea arborescens L.;Hydrangea arborescens L.;Hydrangea arborescens;L.;species;NA;Hydrangea arborescens L.;Hydrangea arborescens L.;8;8;Hydrangea arborescens;0;cultivated
pladias:3216;Hydrangea macrophylla;Hydrangea macrophylla (Thunb.) Ser.;Hydrangea macrophylla (Thunb.) Ser.;Hydrangea macrophylla;(Thunb.) Ser.;species;NA;Hydrangea macrophylla (Thunb.) Ser.;Hydrangea macrophylla (Thunb.) Ser.;7;7;Hydrangea macrophylla;0;cultivated
pladias:1980;Hydrocharis morsus-ranae;Hydrocharis morsus-ranae L.;Hydrocharis morsus-ranae L.;Hydrocharis morsus-ranae;L.;species;NA;Hydrocharis morsus-ranae L.;Hydrocharis morsus-ranae L.;122;114;Hydrocharis morsus-ranae;0;aquatic
pladias:160;Hydrocotyle vulgaris;Hydrocotyle vulgaris L.;Hydrocotyle vulgaris L.;Hydrocotyle vulgaris;L.;species;NA;Hydrocotyle vulgaris L.;Hydrocotyle vulgaris L.;58;55;Hydrocotyle vulgaris;0;aquatic
pladias:4236;Hylotelephium ewersii;Hylotelephium ewersii (Ledeb.) H. Ohba;Hylotelephium ewersii (Ledeb.) H.Ohba;Hylotelephium ewersii;(Ledeb.) H.Ohba;species;NA;Hylotelephium ewersii (Ledeb.) H.Ohba;Hylotelephium ewersii (Ledeb.) H.Ohba;2;2;Hylotelephium ewersii;1;NA
