taxon_id;url;ecoflora_latin_name;taxon_name_canonical;hybrid_formula;ecoflora_author;ecoflora_family;ecoflora_english_name;ecoflora_plant_number;ecoflora_welsh_name;ecoflora_irish_name;taxon_name_authors;taxon_name;taxon_name_from_url;is_hybrid;taxon_id_accepted;taxon_name_accepted;taxon_name_canonical_accepted;date;contributor
ecoflora:920003242;http://ecoflora.org.uk/search_species2.php?plant_no=920003242;Chloris truncata;Chloris truncata;NA;R. Br.;Poaceae;Windmill-grass;920003242;NA;NA;R. Br.;Chloris truncata R. Br.;Chloris truncata;FALSE;gbif:5289620;Chloris truncata R.Br.;Chloris truncata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003244;http://ecoflora.org.uk/search_species2.php?plant_no=920003244;Chloris virgata;Chloris virgata;NA;Sw.;Poaceae;Feathery Rhodes-grass;920003244;NA;NA;Sw.;Chloris virgata Sw.;Chloris virgata;FALSE;gbif:5289624;Chloris virgata Sw.;Chloris virgata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008001;http://ecoflora.org.uk/search_species2.php?plant_no=920008001;Choisya ternata;Choisya ternata;NA;Kunth;Rutaceae;Mexican Orange;920008001;NA;NA;Kunth;Choisya ternata Kunth;Choisya ternata;FALSE;gbif:3833284;Choisya ternata Kunth;Choisya ternata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690660020;http://ecoflora.org.uk/search_species2.php?plant_no=1690660020;Glebionis coronaria;Glebionis coronaria;NA;(L.) Cass. ex Spach;Asteraceae;Crown Daisy;1690660020;NA;NA;(L.) Cass. ex Spach;Glebionis coronaria (L.) Cass. ex Spach;Chrysanthemum coronarium;FALSE;gbif:7627205;Glebionis coronaria (L.) Tzvelev;Glebionis coronaria;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690660020;http://ecoflora.org.uk/search_species2.php?plant_no=1690660020;Glebionis coronaria;Glebionis coronaria;NA;(L.) Cass. ex Spach;Asteraceae;Crown Daisy;1690660020;NA;NA;(L.) Cass. ex Spach;Glebionis coronaria (L.) Cass. ex Spach;Glebionis coronaria;FALSE;gbif:7627205;Glebionis coronaria (L.) Tzvelev;Glebionis coronaria;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690810010;http://ecoflora.org.uk/search_species2.php?plant_no=1690810010;Leucanthemum vulgare;Leucanthemum vulgare;NA;Lam.;Asteraceae;Ox-eye Daisy;1690810010;Llygad Llo;Noínín mór;Lam.;Leucanthemum vulgare Lam.;Chrysanthemum leucanthemum;FALSE;gbif:8848598;Leucanthemum vulgare Lam.;Leucanthemum vulgare;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690810010;http://ecoflora.org.uk/search_species2.php?plant_no=1690810010;Leucanthemum vulgare;Leucanthemum vulgare;NA;Lam.;Asteraceae;Ox-eye Daisy;1690810010;Llygad Llo;Noínín mór;Lam.;Leucanthemum vulgare Lam.;Leucanthemum vulgare;FALSE;gbif:8848598;Leucanthemum vulgare Lam.;Leucanthemum vulgare;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690690110;http://ecoflora.org.uk/search_species2.php?plant_no=1690690110;Tanacetum parthenium;Tanacetum parthenium;NA;(L.) Sch. Bip.;Asteraceae;Feverfew;1690690110;Wermod Wen;Lus deartán;(L.) Sch. Bip.;Tanacetum parthenium (L.) Sch. Bip.;Chrysanthemum parthenium;FALSE;gbif:3118430;Tanacetum parthenium (L.) Sch.Bip.;Tanacetum parthenium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690690110;http://ecoflora.org.uk/search_species2.php?plant_no=1690690110;Tanacetum parthenium;Tanacetum parthenium;NA;(L.) Sch. Bip.;Asteraceae;Feverfew;1690690110;Wermod Wen;Lus deartán;(L.) Sch. Bip.;Tanacetum parthenium (L.) Sch. Bip.;Tanacetum parthenium;FALSE;gbif:3118430;Tanacetum parthenium (L.) Sch.Bip.;Tanacetum parthenium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690660010;http://ecoflora.org.uk/search_species2.php?plant_no=1690660010;Glebionis segetum;Glebionis segetum;NA;(L.) Fourr.;Asteraceae;Corn Marigold;1690660010;NA;NA;(L.) Fourr.;Glebionis segetum (L.) Fourr.;Chrysanthemum segetum;FALSE;gbif:3141101;Glebionis segetum (L.) Fourr.;Glebionis segetum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690660010;http://ecoflora.org.uk/search_species2.php?plant_no=1690660010;Glebionis segetum;Glebionis segetum;NA;(L.) Fourr.;Asteraceae;Corn Marigold;1690660010;NA;NA;(L.) Fourr.;Glebionis segetum (L.) Fourr.;Glebionis segetum;FALSE;gbif:3141101;Glebionis segetum (L.) Fourr.;Glebionis segetum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690690010;http://ecoflora.org.uk/search_species2.php?plant_no=1690690010;Tanacetum vulgare;Tanacetum vulgare;NA;L.;Asteraceae;Tansy;1690690010;Tanclys;NA;L.;Tanacetum vulgare L.;Chrysanthemum vulgare;FALSE;gbif:3118274;Tanacetum vulgare L.;Tanacetum vulgare;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1690690010;http://ecoflora.org.uk/search_species2.php?plant_no=1690690010;Tanacetum vulgare;Tanacetum vulgare;NA;L.;Asteraceae;Tansy;1690690010;Tanclys;NA;L.;Tanacetum vulgare L.;Tanacetum vulgare;FALSE;gbif:3118274;Tanacetum vulgare L.;Tanacetum vulgare;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570420;http://ecoflora.org.uk/search_species2.php?plant_no=810570420;Trifolium aureum;Trifolium aureum;NA;Pollich;Fabaceae;Large Trefoil;810570420;NA;NA;Pollich;Trifolium aureum Pollich;Chrysaspis aurea;FALSE;gbif:5359060;Trifolium aureum Pollich;Trifolium aureum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570420;http://ecoflora.org.uk/search_species2.php?plant_no=810570420;Trifolium aureum;Trifolium aureum;NA;Pollich;Fabaceae;Large Trefoil;810570420;NA;NA;Pollich;Trifolium aureum Pollich;Trifolium aureum;FALSE;gbif:5359060;Trifolium aureum Pollich;Trifolium aureum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570440;http://ecoflora.org.uk/search_species2.php?plant_no=810570440;Trifolium campestre;Trifolium campestre;NA;Schreb.;Fabaceae;Hop Trefoil;810570440;Meillionen Hopys;Seamair dhuimhche;Schreb.;Trifolium campestre Schreb.;Chrysaspis campestris;FALSE;gbif:5359477;Trifolium campestre Schreb.;Trifolium campestre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570440;http://ecoflora.org.uk/search_species2.php?plant_no=810570440;Trifolium campestre;Trifolium campestre;NA;Schreb.;Fabaceae;Hop Trefoil;810570440;Meillionen Hopys;Seamair dhuimhche;Schreb.;Trifolium campestre Schreb.;Trifolium campestre;FALSE;gbif:5359477;Trifolium campestre Schreb.;Trifolium campestre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570460;http://ecoflora.org.uk/search_species2.php?plant_no=810570460;Trifolium dubium;Trifolium dubium;NA;Sibth.;Fabaceae;Lesser Trefoil;810570460;Meillionen Felen Fechan;Seamróg;Sibth.;Trifolium dubium Sibth.;Chrysaspis dubia;FALSE;gbif:5359429;Trifolium dubium Sibth.;Trifolium dubium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570460;http://ecoflora.org.uk/search_species2.php?plant_no=810570460;Trifolium dubium;Trifolium dubium;NA;Sibth.;Fabaceae;Lesser Trefoil;810570460;Meillionen Felen Fechan;Seamróg;Sibth.;Trifolium dubium Sibth.;Trifolium dubium;FALSE;gbif:5359429;Trifolium dubium Sibth.;Trifolium dubium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570470;http://ecoflora.org.uk/search_species2.php?plant_no=810570470;Trifolium micranthum;Trifolium micranthum;NA;Viv.;Fabaceae;Slender Trefoil;810570470;Meillionen Felen Eiddil;NA;Viv.;Trifolium micranthum Viv.;Chrysaspis micrantha;FALSE;gbif:5359250;Trifolium micranthum Viv.;Trifolium micranthum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570470;http://ecoflora.org.uk/search_species2.php?plant_no=810570470;Trifolium micranthum;Trifolium micranthum;NA;Viv.;Fabaceae;Slender Trefoil;810570470;Meillionen Felen Eiddil;NA;Viv.;Trifolium micranthum Viv.;Trifolium filiforme;FALSE;gbif:5359250;Trifolium micranthum Viv.;Trifolium micranthum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810570470;http://ecoflora.org.uk/search_species2.php?plant_no=810570470;Trifolium micranthum;Trifolium micranthum;NA;Viv.;Fabaceae;Slender Trefoil;810570470;Meillionen Felen Eiddil;NA;Viv.;Trifolium micranthum Viv.;Trifolium micranthum;FALSE;gbif:5359250;Trifolium micranthum Viv.;Trifolium micranthum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007226;http://ecoflora.org.uk/search_species2.php?plant_no=920007226;Chrysocoma coma-aurea;Chrysocoma coma-aurea;NA;L.;Asteraceae;Shrub Goldilocks;920007226;NA;NA;L.;Chrysocoma coma-aurea L.;Chrysocoma coma-aurea;FALSE;gbif:7945325;Chrysocoma cernua L.;Chrysocoma cernua;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008003;http://ecoflora.org.uk/search_species2.php?plant_no=920008003;Chrysocoma tenuifolia;Chrysocoma tenuifolia;NA;P.J. Bergius;Asteraceae;Fine-leaved Goldilocks;920008003;NA;NA;P.J. Bergius;Chrysocoma tenuifolia P.J. Bergius;Chrysocoma tenuifolia;FALSE;gbif:8389589;Chrysocoma ciliata L.;Chrysocoma ciliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:730030010;http://ecoflora.org.uk/search_species2.php?plant_no=730030010;Chrysosplenium alternifolium;Chrysosplenium alternifolium;NA;L.;Saxifragaceae;Alternate-leaved Golden Saxifrage;730030010;gEeglyn Cylchddail;NA;L.;Chrysosplenium alternifolium L.;Chrysosplenium alternifolium;FALSE;gbif:7339315;Chrysosplenium alternifolium L.;Chrysosplenium alternifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:730030030;http://ecoflora.org.uk/search_species2.php?plant_no=730030030;Chrysosplenium oppositifolium;Chrysosplenium oppositifolium;NA;L.;Saxifragaceae;Opposite-leaved Golden Saxifrage;730030030;gEeglyn Cyferbynddail;Glóiris;L.;Chrysosplenium oppositifolium L.;Chrysosplenium oppositifolium;FALSE;gbif:7526486;Chrysosplenium oppositifolium L.;Chrysosplenium oppositifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400010010;http://ecoflora.org.uk/search_species2.php?plant_no=1400010010;Cicendia filiformis;Cicendia filiformis;NA;(L.) Delarbre;Gentianaceae;Yellow Centaury;1400010010;NA;NA;(L.) Delarbre;Cicendia filiformis (L.) Delarbre;Cicendia filiformis;FALSE;gbif:3841406;Cicendia filiformis (L.) Delarbre;Cicendia filiformis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810480010;http://ecoflora.org.uk/search_species2.php?plant_no=810480010;Cicer arietinum;Cicer arietinum;NA;L.;Fabaceae;Chick Pea;810480010;NA;NA;L.;Cicer arietinum L.;Cicer arietinum;FALSE;gbif:2947311;Cicer arietinum L.;Cicer arietinum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691700010;http://ecoflora.org.uk/search_species2.php?plant_no=1691700010;Cicerbita alpina;Cicerbita alpina;NA;(L.) Wallr.;Asteraceae;Alpine Blue-sow-thistle;1691700010;NA;NA;(L.) Wallr.;Cicerbita alpina (L.) Wallr.;Cicerbita alpina;FALSE;gbif:3087634;Cicerbita alpina (L.) Wallr.;Cicerbita alpina;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002531;http://ecoflora.org.uk/search_species2.php?plant_no=920002531;Cicerbita bourgaei;Cicerbita bourgaei;NA;(Boiss.) Beauverd;Asteraceae;Pontic Blue-sow-thistle;920002531;NA;NA;(Boiss.) Beauverd;Cicerbita bourgaei (Boiss.) Beauverd;Cicerbita bourgaei;FALSE;gbif:3140247;Lactuca bourgaei (Boiss.) Irish & Taylor;Lactuca bourgaei;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691700020;http://ecoflora.org.uk/search_species2.php?plant_no=1691700020;Cicerbita macrophylla;Cicerbita macrophylla;NA;(Willd.) Wallr.;Asteraceae;Common Blue-sow-thistle;1691700020;NA;NA;(Willd.) Wallr.;Cicerbita macrophylla (Willd.) Wallr.;Cicerbita macrophylla;FALSE;gbif:7222255;Lactuca macrophylla subsp. macrophylla;Lactuca macrophylla;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691700030;http://ecoflora.org.uk/search_species2.php?plant_no=1691700030;Cicerbita plumieri;Cicerbita plumieri;NA;(L.) Kirschl.;Asteraceae;Hairless Blue-sow-thistle;1691700030;NA;NA;(L.) Kirschl.;Cicerbita plumieri (L.) Kirschl.;Cicerbita plumieri;FALSE;gbif:3140260;Lactuca plumieri (L.) Gren. & Godr.;Lactuca plumieri;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691460010;http://ecoflora.org.uk/search_species2.php?plant_no=1691460010;Cichorium intybus;Cichorium intybus;NA;L.;Asteraceae;Chicory;1691460010;Ysgellog;NA;L.;Cichorium intybus L.;Cichorium intybus;FALSE;gbif:5392252;Cichorium intybus L.;Cichorium intybus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1290630010;http://ecoflora.org.uk/search_species2.php?plant_no=1290630010;Cicuta virosa;Cicuta virosa;NA;L.;Apiaceae;Cowbane;1290630010;Buladd;NA;L.;Cicuta virosa L.;Cicuta virosa;FALSE;gbif:5371864;Cicuta virosa L.;Cicuta virosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1230020030;http://ecoflora.org.uk/search_species2.php?plant_no=1230020030;Circaea alpina;Circaea alpina;NA;L.;Onagraceae;Alpine Enchanter's Nightshade;1230020030;Llysiau-Steffan y Mynydd;NA;L.;Circaea alpina L.;Circaea alpina;FALSE;gbif:3188797;Circaea alpina L.;Circaea alpina;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1230020010;http://ecoflora.org.uk/search_species2.php?plant_no=1230020010;Circaea lutetiana;Circaea lutetiana;NA;L.;Onagraceae;Enchanter's Nightshade;1230020010;Llysiau Steffan;Fuinseagach;L.;Circaea lutetiana L.;Circaea lutetiana;FALSE;gbif:3188794;Circaea lutetiana L.;Circaea lutetiana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1230020020;http://ecoflora.org.uk/search_species2.php?plant_no=1230020020;Circaea x intermedia;Circaea x intermedia;NA;Ehrh.;Onagraceae;Upland Enchanter's Nightshade;1230020020;NA;NA;Ehrh.;Circaea x intermedia Ehrh.;Circaea x intermedia;TRUE;gbif:8186928;Circaea ×intermedia Ehrh.;Circaea intermedia;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180440;http://ecoflora.org.uk/search_species2.php?plant_no=1691180440;Cirsium acaule;Cirsium acaule;NA;(L.) Scop.;Asteraceae;Dwarf Thistle;1691180440;Ysagallen Ddigoes;NA;(L.) Scop.;Cirsium acaule (L.) Scop.;Cirsium acaule;FALSE;gbif:3112799;Cirsium acaule (L.) Scop.;Cirsium acaule;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180600;http://ecoflora.org.uk/search_species2.php?plant_no=1691180600;Cirsium arvense;Cirsium arvense;NA;(L.) Scop.;Asteraceae;Creeping Thistle;1691180600;Ysgallen Gyffredin;Feochadán reatha;(L.) Scop.;Cirsium arvense (L.) Scop.;Cirsium arvense;FALSE;gbif:3113414;Cirsium arvense (L.) Scop.;Cirsium arvense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180300;http://ecoflora.org.uk/search_species2.php?plant_no=1691180300;Cirsium dissectum;Cirsium dissectum;NA;(L.) Hill;Asteraceae;Meadow Thistle;1691180300;Ysgallen y Ddôl;NA;(L.) Hill;Cirsium dissectum (L.) Hill;Cirsium dissectum;FALSE;gbif:3113784;Cirsium dissectum (L.) Hill;Cirsium dissectum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180300;http://ecoflora.org.uk/search_species2.php?plant_no=1691180300;Cirsium dissectum;Cirsium dissectum;NA;(L.) Hill;Asteraceae;Meadow Thistle;1691180300;Ysgallen y Ddôl;NA;(L.) Hill;Cirsium dissectum (L.) Hill;Cnicus pratensis;FALSE;gbif:3113784;Cirsium dissectum (L.) Hill;Cirsium dissectum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180150;http://ecoflora.org.uk/search_species2.php?plant_no=1691180150;Cirsium eriophorum;Cirsium eriophorum;NA;(L.) Scop.;Asteraceae;Woolly Thistle;1691180150;Ysgallen Benwlanog;NA;(L.) Scop.;Cirsium eriophorum (L.) Scop.;Cirsium eriophorum;FALSE;gbif:3112620;Cirsium eriophorum (L.) Scop.;Cirsium eriophorum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180350;http://ecoflora.org.uk/search_species2.php?plant_no=1691180350;Cirsium erisithales;Cirsium erisithales;NA;(Jacq.) Scop.;Asteraceae;Yellow Thistle;1691180350;NA;NA;(Jacq.) Scop.;Cirsium erisithales (Jacq.) Scop.;Cirsium erisithales;FALSE;gbif:3113027;Cirsium erisithales (Jacq.) Scop.;Cirsium erisithales;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180470;http://ecoflora.org.uk/search_species2.php?plant_no=1691180470;Cirsium heterophyllum;Cirsium heterophyllum;NA;(L.) Hill;Asteraceae;Melancholy Thistle;1691180470;Ysgallen Fwyth;NA;(L.) Hill;Cirsium heterophyllum (L.) Hill;Cirsium helenioides;FALSE;gbif:3113745;Cirsium heterophyllum (L.) Hill;Cirsium heterophyllum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180470;http://ecoflora.org.uk/search_species2.php?plant_no=1691180470;Cirsium heterophyllum;Cirsium heterophyllum;NA;(L.) Hill;Asteraceae;Melancholy Thistle;1691180470;Ysgallen Fwyth;NA;(L.) Hill;Cirsium heterophyllum (L.) Hill;Cirsium heterophyllum;FALSE;gbif:3113745;Cirsium heterophyllum (L.) Hill;Cirsium heterophyllum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180400;http://ecoflora.org.uk/search_species2.php?plant_no=1691180400;Cirsium oleraceum;Cirsium oleraceum;NA;(L.) Scop.;Asteraceae;Cabbage Thistle;1691180400;NA;NA;(L.) Scop.;Cirsium oleraceum (L.) Scop.;Cirsium oleraceum;FALSE;gbif:3113650;Cirsium oleraceum (L.) Scop.;Cirsium oleraceum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180570;http://ecoflora.org.uk/search_species2.php?plant_no=1691180570;Cirsium palustre;Cirsium palustre;NA;(L.) Scop.;Asteraceae;Marsh Thistle;1691180570;Ysgallen y Gors;Feochadán corraigh;(L.) Scop.;Cirsium palustre (L.) Scop.;Cirsium palustre;FALSE;gbif:3113239;Cirsium palustre (L.) Scop.;Cirsium palustre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180320;http://ecoflora.org.uk/search_species2.php?plant_no=1691180320;Cirsium tuberosum;Cirsium tuberosum;NA;(L.) All.;Asteraceae;Tuberous Thistle;1691180320;NA;NA;(L.) All.;Cirsium tuberosum (L.) All.;Cirsium tuberosum;FALSE;gbif:3112651;Cirsium tuberosum (L.) All.;Cirsium tuberosum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691180280;http://ecoflora.org.uk/search_species2.php?plant_no=1691180280;Cirsium vulgare;Cirsium vulgare;NA;(Savi) Ten.;Asteraceae;Spear Thistle;1691180280;March Ysgallen;Feochadán colgach;(Savi) Ten.;Cirsium vulgare (Savi) Ten.;Cirsium vulgare;FALSE;gbif:3112801;Cirsium vulgare (Savi) Ten.;Cirsium vulgare;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1170040010;http://ecoflora.org.uk/search_species2.php?plant_no=1170040010;Citrullus lanatus;Citrullus lanatus;NA;(Thunb.) Matsum. & Nakai;Cucurbitaceae;Water Melon;1170040010;NA;NA;(Thunb.) Matsum. & Nakai;Citrullus lanatus (Thunb.) Matsum. & Nakai;Citrullus lanatus;FALSE;gbif:2874621;Citrullus lanatus (Thunb.) Matsum. & Nakai;Citrullus lanatus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1990080010;http://ecoflora.org.uk/search_species2.php?plant_no=1990080010;Cladium mariscus;Cladium mariscus;NA;(L.) Pohl;Cyperaceae;Great Fen Sedge;1990080010;NA;NA;(L.) Pohl;Cladium mariscus (L.) Pohl;Cladium mariscus;FALSE;gbif:2731327;Cladium mariscus (L.) Pohl;Cladium mariscus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008008;http://ecoflora.org.uk/search_species2.php?plant_no=920008008;Clarkia amoena;Clarkia amoena;NA;(Lehm.) A. Nelson & J.F. Macbr.;Onagraceae;Godetia;920008008;NA;NA;(Lehm.) A. Nelson & J.F. Macbr.;Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.;Clarkia amoena;FALSE;gbif:5420978;Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.;Clarkia amoena;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920008009;http://ecoflora.org.uk/search_species2.php?plant_no=920008009;Clarkia unguiculata;Clarkia unguiculata;NA;Lindl.;Onagraceae;Clarkia;920008009;NA;NA;Lindl.;Clarkia unguiculata Lindl.;Clarkia unguiculata;FALSE;gbif:5420957;Clarkia unguiculata Lindl.;Clarkia unguiculata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:550020020;http://ecoflora.org.uk/search_species2.php?plant_no=550020020;Claytonia perfoliata;Claytonia perfoliata;NA;Donn ex Willd.;Montiaceae;Springbeauty;550020020;NA;NA;Donn ex Willd.;Claytonia perfoliata Donn ex Willd.;Claytonia perfoliata;FALSE;gbif:7095665;Claytonia perfoliata subsp. perfoliata;Claytonia perfoliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:550020020;http://ecoflora.org.uk/search_species2.php?plant_no=550020020;Claytonia perfoliata;Claytonia perfoliata;NA;Donn ex Willd.;Montiaceae;Springbeauty;550020020;NA;NA;Donn ex Willd.;Claytonia perfoliata Donn ex Willd.;Montia perfoliata;FALSE;gbif:7095665;Claytonia perfoliata subsp. perfoliata;Claytonia perfoliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:550020030;http://ecoflora.org.uk/search_species2.php?plant_no=550020030;Claytonia sibirica;Claytonia sibirica;NA;L.;Montiaceae;Pink Purslane;550020030;NA;NA;L.;Claytonia sibirica L.;Claytonia sibirica;FALSE;gbif:3084742;Claytonia sibirica L.;Claytonia sibirica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:550020030;http://ecoflora.org.uk/search_species2.php?plant_no=550020030;Claytonia sibirica;Claytonia sibirica;NA;L.;Montiaceae;Pink Purslane;550020030;NA;NA;L.;Claytonia sibirica L.;Montia sibirica;FALSE;gbif:3084742;Claytonia sibirica L.;Claytonia sibirica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:610170010;http://ecoflora.org.uk/search_species2.php?plant_no=610170010;Clematis flammula;Clematis flammula;NA;L.;Ranunculaceae;Virgin's-bower;610170010;NA;NA;L.;Clematis flammula L.;Clematis flammula;FALSE;gbif:3921611;Clematis flammula L.;Clematis flammula;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920000527;http://ecoflora.org.uk/search_species2.php?plant_no=920000527;Clematis montana;Clematis montana;NA;Buch.-Ham. ex DC.;Ranunculaceae;Himalayan Clematis;920000527;NA;NA;Buch.-Ham. ex DC.;Clematis montana Buch.-Ham. ex DC.;Clematis montana;FALSE;gbif:6376216;Clematis montana Buch.-Ham. ex DC.;Clematis montana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007229;http://ecoflora.org.uk/search_species2.php?plant_no=920007229;Clematis tangutica;Clematis tangutica;NA;(Maxim.) Korsh.;Ranunculaceae;Orange-peel Clematis;920007229;NA;NA;(Maxim.) Korsh.;Clematis tangutica (Maxim.) Korsh.;Clematis tangutica;FALSE;gbif:3033535;Clematis tangutica (Maxim.) Korsh.;Clematis tangutica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:610170020;http://ecoflora.org.uk/search_species2.php?plant_no=610170020;Clematis vitalba;Clematis vitalba;NA;L.;Ranunculaceae;Traveller's Joy;610170020;Cudd y Coed;Gabhrán;L.;Clematis vitalba L.;Clematis vitalba;FALSE;gbif:3033558;Clematis vitalba L.;Clematis vitalba;Mon Sep 13 18:51:48 2021;Marina Golivets
