id;verbatim;parent;parent_taxonID;edited
urn:lsid:ipni.org:names:940140-1;Agrostis × bodaibensis Peschkova;Agrostis trinii Turcz.;urn:lsid:ipni.org:names:386452-1;Agrostis × bodaibensis Peschkova
urn:lsid:ipni.org:names:940175-1;Rubus × seminepalensis Naruh.;Rubus nepalensis hort.;urn:lsid:ipni.org:names:738613-1;Rubus × seminepalensis Naruh.
urn:lsid:ipni.org:names:940175-1;Rubus × seminepalensis Naruh.;Rubus treutleri Hook.f.;urn:lsid:ipni.org:names:740901-1;Rubus × seminepalensis Naruh.
urn:lsid:ipni.org:names:940402-1;Dactylorhiza × paridaeniana Kreutz;Dactylorhiza elata (Poir.) Soó subsp. sesquipedalis;urn:lsid:ipni.org:names:50940144-1;Dactylorhiza × paridaeniana Kreutz
urn:lsid:ipni.org:names:940402-1;Dactylorhiza × paridaeniana Kreutz;Dactylorhiza praetermissa (Druce) Soó;urn:lsid:ipni.org:names:626656-1;Dactylorhiza × paridaeniana Kreutz
urn:lsid:ipni.org:names:940407-1;Thymus × schmidtii Čáp;Thymus serpyllum Coss. ex Willk. & Lange;urn:lsid:ipni.org:names:461650-1;Thymus × schmidtii Čáp
urn:lsid:ipni.org:names:940407-1;Thymus × schmidtii Čáp;Thymus glabrescens Willd.;urn:lsid:ipni.org:names:461191-1;Thymus × schmidtii Čáp
urn:lsid:ipni.org:names:940474-1;Thymus × invisus Čáp;Thymus pulcherrimus Schur subsp. sudeticus (Lyka) P.A.Schmidt;urn:lsid:ipni.org:names:884402-1;Thymus × invisus Čáp
urn:lsid:ipni.org:names:940474-1;Thymus × invisus Čáp;Thymus pannonicus All.;urn:lsid:ipni.org:names:461498-1;Thymus × invisus Čáp
urn:lsid:ipni.org:names:940579-1;Dianthus × carolipaui M.B.Crespo & Mateo;Dianthus broteri Boiss. & Reut.;urn:lsid:ipni.org:names:153161-1;Dianthus × carolipaui M.B.Crespo & Mateo
urn:lsid:ipni.org:names:940579-1;Dianthus × carolipaui M.B.Crespo & Mateo;Dianthus multiaffinis Pau;urn:lsid:ipni.org:names:153621-1;Dianthus × carolipaui M.B.Crespo & Mateo
urn:lsid:ipni.org:names:940580-1;Salix × legionensis Llamas & Penas;Salix salvifolia;urn:lsid:ipni.org:names:50884832-1;Salix × legionensis Llamas & Penas
urn:lsid:ipni.org:names:940580-1;Salix × legionensis Llamas & Penas;Salix cantabrica Rech.f.;urn:lsid:ipni.org:names:777247-1;Salix × legionensis Llamas & Penas
urn:lsid:ipni.org:names:940608-1;Chenopodium × mendelii F.Dvořák;Chenopodium diversifolium (Aellen) F.Dvořák;urn:lsid:ipni.org:names:961919-1;Chenopodium × mendelii F.Dvořák
urn:lsid:ipni.org:names:940608-1;Chenopodium × mendelii F.Dvořák;Chenopodium pseudostriatum Druce;urn:lsid:ipni.org:names:165164-1;Chenopodium × mendelii F.Dvořák
urn:lsid:ipni.org:names:940766-1;× Orchiserapias nelsoniana Bianco, D'Emerico, Medagli & Ruggiero;Serapias parviflora Parl.;urn:lsid:ipni.org:names:657688-1;× Orchiserapias nelsoniana Bianco, D'Emerico, Medagli & Ruggiero
urn:lsid:ipni.org:names:940766-1;× Orchiserapias nelsoniana Bianco, D'Emerico, Medagli & Ruggiero;Orchis collina Banks & Sol.;urn:lsid:ipni.org:names:648493-1;× Orchiserapias nelsoniana Bianco, D'Emerico, Medagli & Ruggiero
urn:lsid:ipni.org:names:940767-1;Ophrys × chimaera W.Rossi & Contorni;Ophrys bertolonii Moretti;urn:lsid:ipni.org:names:647787-1;Ophrys × chimaera W.Rossi & Contorni
urn:lsid:ipni.org:names:940767-1;Ophrys × chimaera W.Rossi & Contorni;Ophrys fusca Rchb.;urn:lsid:ipni.org:names:647907-1;Ophrys × chimaera W.Rossi & Contorni
urn:lsid:ipni.org:names:940768-1;Ophrys × ferruginea W.Rossi & A.Liuti;Ophrys fusca Rchb.;urn:lsid:ipni.org:names:647907-1;Ophrys × ferruginea W.Rossi & A.Liuti
urn:lsid:ipni.org:names:940768-1;Ophrys × ferruginea W.Rossi & A.Liuti;Ophrys holoserica;urn:lsid:ipni.org:names:50894809-1;Ophrys × ferruginea W.Rossi & A.Liuti
urn:lsid:ipni.org:names:940779-1;Dactyloglossum × sennholzii Peitz;NA;NA;Dactyloglossum × sennholzii Peitz
urn:lsid:ipni.org:names:940885-1;Thymus × bractichina R.Morales;NA;NA;Thymus × bractichina R.Morales
urn:lsid:ipni.org:names:941049-1;Salix × misaoana Kimura;NA;NA;Salix × misaoana Kimura
urn:lsid:ipni.org:names:941120-1;Rosa × beanii P.V.Heath;NA;NA;Rosa × beanii P.V.Heath
urn:lsid:ipni.org:names:941239-1;Dendrobium × lavarackianum M.A.Clem.;NA;NA;Dendrobium × lavarackianum M.A.Clem.
urn:lsid:ipni.org:names:941736-1;× Calammophila baltica (Flüggé ex Schrad.) Brand;NA;NA;× Calammophila baltica (Flüggé ex Schrad.) Brand
urn:lsid:ipni.org:names:941833-1;Dactylorhiza × abeliana (Klinge) Peitz;NA;NA;Dactylorhiza × abeliana (Klinge) Peitz
urn:lsid:ipni.org:names:941834-1;Dactylorhiza × dufftii (Hausskn.) Peitz;NA;NA;Dactylorhiza × dufftii (Hausskn.) Peitz
urn:lsid:ipni.org:names:941837-1;× Dactylodenia gracilis (A.Cam.) Peitz;NA;NA;× Dactylodenia gracilis (A.Cam.) Peitz
urn:lsid:ipni.org:names:941838-1;× Dactylodenia cookei (Hesl.Harr.) Peitz;NA;NA;× Dactylodenia cookei (Hesl.Harr.) Peitz
urn:lsid:ipni.org:names:941839-1;× Dactylodenia vollmannii (M.Schulze) Peitz;NA;NA;× Dactylodenia vollmannii (M.Schulze) Peitz
urn:lsid:ipni.org:names:941840-1;× Dactylodenia legrandiana (E.G.Camus) Peitz;NA;NA;× Dactylodenia legrandiana (E.G.Camus) Peitz
urn:lsid:ipni.org:names:941841-1;× Dactylodenia souppensis (E.G.Camus) Peitz;NA;NA;× Dactylodenia souppensis (E.G.Camus) Peitz
urn:lsid:ipni.org:names:941842-1;× Dactylodenia wintonii (Quirk) Peitz;NA;NA;× Dactylodenia wintonii (Quirk) Peitz
urn:lsid:ipni.org:names:941843-1;× Dactylodenia klingeana (Asch. & Graebn.) Peitz;NA;NA;× Dactylodenia klingeana (Asch. & Graebn.) Peitz
urn:lsid:ipni.org:names:941844-1;× Dactylodenia zollikoferi (Stoj.) Peitz;NA;NA;× Dactylodenia zollikoferi (Stoj.) Peitz
urn:lsid:ipni.org:names:941845-1;× Dactylodenia regeliana (Brügger) Peitz;NA;NA;× Dactylodenia regeliana (Brügger) Peitz
urn:lsid:ipni.org:names:941846-1;× Dactylodenia lebrunii (E.G.Camus) Peitz;NA;NA;× Dactylodenia lebrunii (E.G.Camus) Peitz
urn:lsid:ipni.org:names:941847-1;Dactylorhiza × godferyana (Soó) Peitz;NA;NA;Dactylorhiza × godferyana (Soó) Peitz
urn:lsid:ipni.org:names:941848-1;× Dactylodenia fuchsii (Kell. & Soó) Peitz;NA;NA;× Dactylodenia fuchsii (Kell. & Soó) Peitz
urn:lsid:ipni.org:names:941849-1;× Dactylodenia hahnei (Hoeppn.) Peitz;NA;NA;× Dactylodenia hahnei (Hoeppn.) Peitz
urn:lsid:ipni.org:names:941850-1;Dactyloglossum × ullmannii (Hall) Peitz;NA;NA;Dactyloglossum × ullmannii (Hall) Peitz
urn:lsid:ipni.org:names:941860-1;Veronica × pseudoorchidea (Pacz.) Klokov;NA;NA;Veronica × pseudoorchidea (Pacz.) Klokov
urn:lsid:ipni.org:names:941934-1;Narcissus × stenanthus (Lange) Fern.Casas;Narcissus confusus Pugsley;urn:lsid:ipni.org:names:65976-1;Narcissus × stenanthus (Lange) Fern.Casas
urn:lsid:ipni.org:names:941934-1;Narcissus × stenanthus (Lange) Fern.Casas;Narcissus nivalis Graells;urn:lsid:ipni.org:names:66123-1;Narcissus × stenanthus (Lange) Fern.Casas
urn:lsid:ipni.org:names:941939-1;Colymbada × zubiae (Pau) Fern.Casas & Susanna;NA;NA;Colymbada × zubiae (Pau) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941940-1;Colymbada × tatayana (Fern.Casas & Susanna) Fern.Casas & Susanna;NA;NA;Colymbada × tatayana (Fern.Casas & Susanna) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941941-1;Colymbada × losana (Pau) Fern.Casas & Susanna;NA;NA;Colymbada × losana (Pau) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941942-1;Colymbada × ceballosii (Fern.Casas) Fern.Casas & Susanna;NA;NA;Colymbada × ceballosii (Fern.Casas) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941943-1;Colymbada × andresiana (Fern.Casas & Susanna) Fern.Casas & Susanna;NA;NA;Colymbada × andresiana (Fern.Casas & Susanna) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941945-1;Colymbacosta × genesii-lopezii (Fern.Casas & Susanna) Fern.Casas & Susanna;NA;NA;Colymbacosta × genesii-lopezii (Fern.Casas & Susanna) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941946-1;Colycea × valdesii-bermejoi (Fern.Casas & Susanna) Fern.Casas & Susanna;NA;NA;Colycea × valdesii-bermejoi (Fern.Casas & Susanna) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941948-1;Acosta × beltranii (Pau) Fern.Casas & Susanna;NA;NA;Acosta × beltranii (Pau) Fern.Casas & Susanna
urn:lsid:ipni.org:names:941996-1;Dasiphora × glabrata (Willd. ex Schlecht.) Soják;NA;NA;Dasiphora × glabrata (Willd. ex Schlecht.) Soják
urn:lsid:ipni.org:names:941997-1;Dasiphora × rehderiana (Hand.-Mazz.) Soják;NA;NA;Dasiphora × rehderiana (Hand.-Mazz.) Soják
urn:lsid:ipni.org:names:941999-1;Dasiphora × veitchii (E.H.Wilson) Soják;NA;NA;Dasiphora × veitchii (E.H.Wilson) Soják
urn:lsid:ipni.org:names:942033-1;Gerageum × sudeticum (Tausch) Soják;NA;NA;Gerageum × sudeticum (Tausch) Soják
urn:lsid:ipni.org:names:942075-1;Elymus × pseudorepens (Scribn. & J.G.Sm.) Barkworth & D.R.Dewey;NA;NA;Elymus × pseudorepens (Scribn. & J.G.Sm.) Barkworth & D.R.Dewey
urn:lsid:ipni.org:names:942076-1;× Elyhordeum macounii (Vasey) Barkworth & D.R.Dewey;NA;NA;× Elyhordeum macounii (Vasey) Barkworth & D.R.Dewey
urn:lsid:ipni.org:names:942077-1;× Elyleymus aristatus (Merr.) Barkworth & D.R.Dewey;NA;NA;× Elyleymus aristatus (Merr.) Barkworth & D.R.Dewey
urn:lsid:ipni.org:names:942078-1;Pseudelymus × saxicola (Scribn. & J.G.Sm.) Barkworth & D.R.Dewey;NA;NA;Pseudelymus × saxicola (Scribn. & J.G.Sm.) Barkworth & D.R.Dewey
urn:lsid:ipni.org:names:942091-1;Narcissus × carpetanus (Barra & G.López) Fern.Casas;NA;NA;Narcissus × carpetanus (Barra & G.López) Fern.Casas
urn:lsid:ipni.org:names:942093-1;Aporophyllum × frieburgensis (Weing.) P.V.Heath;NA;NA;Aporophyllum × frieburgensis (Weing.) P.V.Heath
urn:lsid:ipni.org:names:942402-1;Dactylorhiza × hochreutineriana (Hellmayr) Aver.;NA;NA;Dactylorhiza × hochreutineriana (Hellmayr) Aver.
urn:lsid:ipni.org:names:942403-1;Dactylorhiza × pardalina (Pugsley) Aver.;NA;NA;Dactylorhiza × pardalina (Pugsley) Aver.
urn:lsid:ipni.org:names:942404-1;× Dactylodenia comigera (Rchb.) Aver.;NA;NA;× Dactylodenia comigera (Rchb.) Aver.
urn:lsid:ipni.org:names:942405-1;× Dactylodenia evansii (Druce) Aver.;NA;NA;× Dactylodenia evansii (Druce) Aver.
urn:lsid:ipni.org:names:942406-1;× Dactylodenia fuchsii (G.Keller & Soó) Aver.;NA;NA;× Dactylodenia fuchsii (G.Keller & Soó) Aver.
urn:lsid:ipni.org:names:942407-1;× Dactylodenia gracilis (A.Camus) Aver.;NA;NA;× Dactylodenia gracilis (A.Camus) Aver.
urn:lsid:ipni.org:names:942408-1;× Dactylodenia heinzeliana (Reichardt) Aver.;NA;NA;× Dactylodenia heinzeliana (Reichardt) Aver.
urn:lsid:ipni.org:names:942409-1;× Dactylodenia jeanjeanii (G.Keller) Aver.;NA;NA;× Dactylodenia jeanjeanii (G.Keller) Aver.
urn:lsid:ipni.org:names:942410-1;× Dactylodenia klingeana (Asch. & Graebn.) Aver.;NA;NA;× Dactylodenia klingeana (Asch. & Graebn.) Aver.
urn:lsid:ipni.org:names:942411-1;× Dactylodenia souppensis (E.G.Camus) Aver.;NA;NA;× Dactylodenia souppensis (E.G.Camus) Aver.
urn:lsid:ipni.org:names:942412-1;× Dactylodenia quintinii (Godfery) Aver.;NA;NA;× Dactylodenia quintinii (Godfery) Aver.
urn:lsid:ipni.org:names:942413-1;× Dactylodenia varia (T.Stephenson & T.A.Stephenson) Aver.;NA;NA;× Dactylodenia varia (T.Stephenson & T.A.Stephenson) Aver.
urn:lsid:ipni.org:names:942414-1;× Dactylodenia vollmannii (Schulze) Aver.;NA;NA;× Dactylodenia vollmannii (Schulze) Aver.
urn:lsid:ipni.org:names:942415-1;× Dactylodenia wintonii (Druce) Aver.;NA;NA;× Dactylodenia wintonii (Druce) Aver.
urn:lsid:ipni.org:names:942416-1;× Dactyleucorchis albucina (Cif. & Giacom.) Aver.;NA;NA;× Dactyleucorchis albucina (Cif. & Giacom.) Aver.
urn:lsid:ipni.org:names:942417-1;× Rhizanthera thilensis (G.Keller & Jeanj.) Aver.;NA;NA;× Rhizanthera thilensis (G.Keller & Jeanj.) Aver.
urn:lsid:ipni.org:names:942418-1;× Orchidactyla aquitaniensis (G.Keller & Jeanj.) Aver.;NA;NA;× Orchidactyla aquitaniensis (G.Keller & Jeanj.) Aver.
urn:lsid:ipni.org:names:942419-1;× Orchidactyla kabyliensis (G.Keller) Aver.;NA;NA;× Orchidactyla kabyliensis (G.Keller) Aver.
urn:lsid:ipni.org:names:942420-1;× Orchidactyla lamarquei (G.Keller & Jeanj.) Aver.;NA;NA;× Orchidactyla lamarquei (G.Keller & Jeanj.) Aver.
urn:lsid:ipni.org:names:942421-1;× Orchidactyla masteineri (Cif. & Giacom.) Aver.;NA;NA;× Orchidactyla masteineri (Cif. & Giacom.) Aver.
urn:lsid:ipni.org:names:942422-1;× Orchidactyla romanallens (Cif. & Giacom.) Aver.;NA;NA;× Orchidactyla romanallens (Cif. & Giacom.) Aver.
urn:lsid:ipni.org:names:942522-1;Tolumnia × osmentii (Withner) Braem;NA;NA;Tolumnia × osmentii (Withner) Braem
urn:lsid:ipni.org:names:942894-1;Ophrys × calenae (O.Danesch & E.Danesch) H.Baumann & Künkele;NA;NA;Ophrys × calenae (O.Danesch & E.Danesch) H.Baumann & Künkele
urn:lsid:ipni.org:names:943401-1;Thymus × viciosoi (Pau) R.Morales;NA;NA;Thymus × viciosoi (Pau) R.Morales
urn:lsid:ipni.org:names:943485-1;Chenopodium × humiliforme (Murr) F.Dvořák;Chenopodium album Bosc. ex Moq.;urn:lsid:ipni.org:names:164759-1;Chenopodium × humiliforme (Murr) F.Dvořák
urn:lsid:ipni.org:names:943485-1;Chenopodium × humiliforme (Murr) F.Dvořák;Chenopodium ficifolium Sm.;urn:lsid:ipni.org:names:164928-1;Chenopodium × humiliforme (Murr) F.Dvořák
urn:lsid:ipni.org:names:943485-1;Chenopodium × humiliforme (Murr) F.Dvořák;Chenopodium strictum Roth;urn:lsid:ipni.org:names:165239-1;Chenopodium × humiliforme (Murr) F.Dvořák
urn:lsid:ipni.org:names:943486-1;Chenopodium × fallax (Aellen) F.Dvořák;Chenopodium album Bosc. ex Moq.;urn:lsid:ipni.org:names:164759-1;Chenopodium × fallax (Aellen) F.Dvořák
urn:lsid:ipni.org:names:943486-1;Chenopodium × fallax (Aellen) F.Dvořák;Chenopodium strictum Roth;urn:lsid:ipni.org:names:165239-1;Chenopodium × fallax (Aellen) F.Dvořák
urn:lsid:ipni.org:names:943486-1;Chenopodium × fallax (Aellen) F.Dvořák;Chenopodium suecicum Murr.;urn:lsid:ipni.org:names:165253-1;Chenopodium × fallax (Aellen) F.Dvořák
urn:lsid:ipni.org:names:943487-1;Chenopodium × rhombicum (Murr) F.Dvořák;NA;NA;Chenopodium × rhombicum (Murr) F.Dvořák
urn:lsid:ipni.org:names:943809-1;Elytrigia × laxa (Fr.) Kerguélen;NA;NA;Elytrigia × laxa (Fr.) Kerguélen
urn:lsid:ipni.org:names:944065-1;Hatiora × graeseri (Werderm.) Barthlott;NA;NA;Hatiora × graeseri (Werderm.) Barthlott
urn:lsid:ipni.org:names:944170-1;Potamogeton × lanceolatifolius (Tiselius) C.D.Preston;NA;NA;Potamogeton × lanceolatifolius (Tiselius) C.D.Preston
urn:lsid:ipni.org:names:944560-1;× Agropogon robinsonii (Druce) Melderis & D.C.McClint.;NA;NA;× Agropogon robinsonii (Druce) Melderis & D.C.McClint.
urn:lsid:ipni.org:names:944812-1;× Astroworthia skinneri (A.Berger) L.E.Groen;NA;NA;× Astroworthia skinneri (A.Berger) L.E.Groen
urn:lsid:ipni.org:names:944867-1;Chamaecytisus × czerniaevii (V.I.Krecz.) Tzvelev;NA;NA;Chamaecytisus × czerniaevii (V.I.Krecz.) Tzvelev
urn:lsid:ipni.org:names:945125-1;Kleinia × hintermannii (Gattef. & Maire) G.Kunkel;NA;NA;Kleinia × hintermannii (Gattef. & Maire) G.Kunkel
urn:lsid:ipni.org:names:945317-1;Tolumnia × cubense (Moir) H.Dietr.;NA;NA;Tolumnia × cubense (Moir) H.Dietr.
urn:lsid:ipni.org:names:946479-1;Hesperotsuga × jeffreyi (A.Henry) C.N.Page;NA;NA;Hesperotsuga × jeffreyi (A.Henry) C.N.Page
urn:lsid:ipni.org:names:946617-1;× Calicharis butcheri (Traub.) Meerow;NA;NA;× Calicharis butcheri (Traub.) Meerow
urn:lsid:ipni.org:names:946803-1;× Aporoheliocereus mallisonii (Otto & Dietrich) P.V.Heath;NA;NA;× Aporoheliocereus mallisonii (Otto & Dietrich) P.V.Heath
urn:lsid:ipni.org:names:946920-1;Fallopia × bohemica (Chrtek & Chrtková) J.P.Bailey;NA;NA;Fallopia × bohemica (Chrtek & Chrtková) J.P.Bailey
urn:lsid:ipni.org:names:947085-1;× Orchiserapias timbalii (K.Richt.) H.Baumann & Künkele;NA;NA;× Orchiserapias timbalii (K.Richt.) H.Baumann & Künkele
urn:lsid:ipni.org:names:947086-1;× Orchiserapias rousii (Dupuy) H.Baumann & Künkele;NA;NA;× Orchiserapias rousii (Dupuy) H.Baumann & Künkele
urn:lsid:ipni.org:names:947172-1;Aeonium × velutinum (N.E.Br.) H.Y.Liu;NA;NA;Aeonium × velutinum (N.E.Br.) H.Y.Liu
urn:lsid:ipni.org:names:947221-1;Helictotrichon × talaverae (Romero Zarco) Röser;NA;NA;Helictotrichon × talaverae (Romero Zarco) Röser
urn:lsid:ipni.org:names:947462-1;Pilosella × fallaciformis (Litv. & Zahn) Schljakov;NA;NA;Pilosella × fallaciformis (Litv. & Zahn) Schljakov
urn:lsid:ipni.org:names:947464-1;Pilosella × longa (Nägeli & Peter) Schljakov;NA;NA;Pilosella × longa (Nägeli & Peter) Schljakov
urn:lsid:ipni.org:names:947465-1;Pilosella × arida (Freyn) Schljakov;NA;NA;Pilosella × arida (Freyn) Schljakov
urn:lsid:ipni.org:names:947466-1;Pilosella × leptothyrsoides (Zahn) Schljakov;NA;NA;Pilosella × leptothyrsoides (Zahn) Schljakov
urn:lsid:ipni.org:names:947468-1;Pilosella × scandinavica (Dahlst.) Schljakov;NA;NA;Pilosella × scandinavica (Dahlst.) Schljakov
urn:lsid:ipni.org:names:947469-1;Pilosella × dybowskiana (Rehmann) Schljakov;NA;NA;Pilosella × dybowskiana (Rehmann) Schljakov
urn:lsid:ipni.org:names:947470-1;Pilosella × podolica (Rehmann) Schljakov;NA;NA;Pilosella × podolica (Rehmann) Schljakov
urn:lsid:ipni.org:names:947471-1;Pilosella × lamprocoma (Nägeli & Peter) Schljakov;NA;NA;Pilosella × lamprocoma (Nägeli & Peter) Schljakov
urn:lsid:ipni.org:names:947564-1;Calassodia × tutelata (R.S.Rogers) M.A.Clem.;NA;NA;Calassodia × tutelata (R.S.Rogers) M.A.Clem.
urn:lsid:ipni.org:names:947566-1;Dendrobium × nitidum (F.M.Bailey) M.A.Clem. & D.L.Jones;NA;NA;Dendrobium × nitidum (F.M.Bailey) M.A.Clem. & D.L.Jones
urn:lsid:ipni.org:names:947569-1;Elythranthera × intermedia (Fitzg.) M.A.Clem.;NA;NA;Elythranthera × intermedia (Fitzg.) M.A.Clem.
urn:lsid:ipni.org:names:947628-1;Leucanthemum × superbum (Bergmans ex J.W.Ingram) D.H.Kent;NA;NA;Leucanthemum × superbum (Bergmans ex J.W.Ingram) D.H.Kent
urn:lsid:ipni.org:names:947845-1;Sideritis × robusta (Font Quer) Peris, Figuerola & Stübing;Sideritis incana L. subsp. virgata;urn:lsid:ipni.org:names:50939262-1;Sideritis × robusta (Font Quer) Peris, Figuerola & Stübing
urn:lsid:ipni.org:names:947845-1;Sideritis × robusta (Font Quer) Peris, Figuerola & Stübing;Sideritis guyoniana Boiss. & Reut.;urn:lsid:ipni.org:names:458931-1;Sideritis × robusta (Font Quer) Peris, Figuerola & Stübing
urn:lsid:ipni.org:names:948121-1;Sideritis × murcica (Font Quer) Romo;NA;NA;Sideritis × murcica (Font Quer) Romo
urn:lsid:ipni.org:names:948141-1;Schoenoplectus × kuekenthalianus (Junge) D.H.Kent;NA;NA;Schoenoplectus × kuekenthalianus (Junge) D.H.Kent
urn:lsid:ipni.org:names:948437-1;× Butyagrus nabonnandii (Prosch.) Vorster;NA;NA;× Butyagrus nabonnandii (Prosch.) Vorster
urn:lsid:ipni.org:names:948470-1;Tylecodon × fergusoniae (L.Bolus) G.D.Rowley;NA;NA;Tylecodon × fergusoniae (L.Bolus) G.D.Rowley
urn:lsid:ipni.org:names:948881-1;Cistus cyprius nothovar. ellipticus Demoly;Cistus ladanifer f. sulcatus Demoly;urn:lsid:ipni.org:names:948884-1;Cistus cyprius nothovar. ellipticus Demoly
urn:lsid:ipni.org:names:948881-1;Cistus cyprius nothovar. ellipticus Demoly;Cistus laurifolius L. var. laurifolius;urn:lsid:ipni.org:names:50950491-1;Cistus cyprius nothovar. ellipticus Demoly
urn:lsid:ipni.org:names:948882-1;Cistus purpureus nothof. stictus Demoly;Cistus creticus L. f. creticus;urn:lsid:ipni.org:names:50950493-1;Cistus purpureus nothof. stictus Demoly
urn:lsid:ipni.org:names:948882-1;Cistus purpureus nothof. stictus Demoly;Cistus ladanifer f. ladanifer;urn:lsid:ipni.org:names:50950494-1;Cistus purpureus nothof. stictus Demoly
urn:lsid:ipni.org:names:948885-1;Cistus purpureus var. argenteus Demoly;Cistus creticus L. f. creticus;urn:lsid:ipni.org:names:50950493-1;Cistus purpureus var. argenteus Demoly
urn:lsid:ipni.org:names:948885-1;Cistus purpureus var. argenteus Demoly;Cistus ladanifer f. albiflorus;urn:lsid:ipni.org:names:50950498-1;Cistus purpureus var. argenteus Demoly
urn:lsid:ipni.org:names:948886-1;Cistus purpureus nothof. argenteus Demoly;NA;NA;Cistus purpureus nothof. argenteus Demoly
urn:lsid:ipni.org:names:948954-1;Potentilla chionea var. congesta Soják;NA;NA;Potentilla chionea var. congesta Soják
urn:lsid:ipni.org:names:948955-1;Potentilla chionea var. chadchalica Soják;NA;NA;Potentilla chionea var. chadchalica Soják
urn:lsid:ipni.org:names:948956-1;Potentilla chionea var. sericeoides Soják;NA;NA;Potentilla chionea var. sericeoides Soják
urn:lsid:ipni.org:names:948957-1;Potentilla burjatica var. laeta Soják;NA;NA;Potentilla burjatica var. laeta Soják
urn:lsid:ipni.org:names:948958-1;Potentilla burjatica var. bigemina Soják;NA;NA;Potentilla burjatica var. bigemina Soják
urn:lsid:ipni.org:names:948959-1;Potentilla chamaeleo var. quinata Soják;NA;NA;Potentilla chamaeleo var. quinata Soják
urn:lsid:ipni.org:names:948960-1;Potentilla chamaeleo var. byssina Soják;NA;NA;Potentilla chamaeleo var. byssina Soják
urn:lsid:ipni.org:names:948961-1;Potentilla chamaeleo var. tytthantha Soják;NA;NA;Potentilla chamaeleo var. tytthantha Soják
